"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"1470","6/1/2016 00:00:18","6/1/2016 00:24:48","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","3236","W 42 St & Dyer Ave","40.75898481399634","-73.99379968643188","19859","Subscriber","1972","1"
"261","6/1/2016 06:01:42","6/1/2016 06:06:04","79","Franklin St & W Broadway","40.71911552","-74.00666661","426","West St & Chambers St","40.71754834","-74.01322069","20087","Subscriber","1976","1"
"287","6/1/2016 06:45:51","6/1/2016 06:50:39","3255","8 Ave & W 31 St","40.7505853470215","-73.9946848154068","509","9 Ave & W 22 St","40.7454973","-74.00197139","24340","Subscriber","1961","1"
"1825","6/1/2016 07:13:30","6/1/2016 07:43:55","3173","Riverside Blvd & W 67 St","40.777507027547976","-73.98888587951659","309","Murray St & West St","40.7149787","-74.013012","22244","Subscriber","1980","1"
"511","6/1/2016 07:34:07","6/1/2016 07:42:39","3163","Central Park West & W 68 St","40.7734066","-73.97782542","510","W 51 St & 6 Ave","40.7606597","-73.98042047","20993","Subscriber","1968","1"
"734","6/1/2016 07:49:32","6/1/2016 08:01:46","3160","Central Park West & W 76 St","40.77896784","-73.97374737","3160","Central Park West & W 76 St","40.77896784","-73.97374737","20634","Customer","","0"
"689","6/1/2016 08:03:44","6/1/2016 08:15:13","3156","E 72 St & York Ave","40.76663814","-73.95348296","305","E 58 St & 3 Ave","40.76095756","-73.96724467","14678","Subscriber","1982","1"
"442","6/1/2016 08:16:49","6/1/2016 08:24:12","432","E 7 St & Avenue A","40.72621788","-73.98379855","497","E 17 St & Broadway","40.73704984","-73.99009296","19973","Subscriber","1990","1"
"422","6/1/2016 08:28:07","6/1/2016 08:35:09","410","Suffolk St & Stanton St","40.72066442","-73.98517977","250","Lafayette St & Jersey St","40.72456089","-73.99565293","21336","Subscriber","1988","1"
"2217","6/1/2016 08:38:49","6/1/2016 09:15:46","533","Broadway & W 39 St","40.75299641","-73.98721619","3002","South End Ave & Liberty St","40.711512","-74.015756","22580","Subscriber","1970","2"
"737","6/1/2016 08:49:28","6/1/2016 09:01:46","2004","6 Ave & Broome St","40.724399","-74.004704","304","Broadway & Battery Pl","40.70463334","-74.01361706","17645","Subscriber","1987","1"
"238","6/1/2016 09:00:17","6/1/2016 09:04:15","435","W 21 St & 6 Ave","40.74173969","-73.99415556","470","W 20 St & 8 Ave","40.74345335","-74.00004031","15780","Subscriber","1961","1"
