"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
1635,"2018-09-01 00:00:05.2690","2018-09-01 00:27:20.6340",252,"MacDougal St & Washington Sq",40.73226398,-73.99852205,366,"Clinton Ave & Myrtle Ave",40.693261,-73.968896,25577,"Subscriber",1980,1
488,"2018-09-01 01:22:35.4770","2018-09-01 01:30:43.7890",507,"E 25 St & 2 Ave",40.73912601,-73.97973776,3695,"E 5 St & 2 Ave",40.72686951528207,-73.98919031023979,29811,"Subscriber",1990,1
1382,"2018-09-01 04:27:53.1000","2018-09-01 04:50:56.0140",3431,"E 35 St & 3 Ave",40.746524,-73.977885,3147,"E 85 St & 3 Ave",40.77801203,-73.95407149,15736,"Subscriber",1992,1
314,"2018-09-01 07:41:43.0940","2018-09-01 07:46:57.2630",3427,"Lafayette St & Jersey St",40.72430527250332,-73.99600982666016,312,"Allen St & Stanton St",40.722055,-73.989111,28201,"Subscriber",1993,1
534,"2018-09-01 08:32:56.7580","2018-09-01 08:41:51.3460",3169,"Riverside Dr & W 82 St",40.78720869,-73.98128127,3283,"W 89 St & Columbus Ave",40.7882213,-73.97041561,28430,"Subscriber",1981,1
1291,"2018-09-01 09:06:19.3170","2018-09-01 09:27:50.9130",3424,"E 106 St & Lexington Ave",40.791976,-73.945993,3533,"St. Nicholas Ave & W 126 St",40.8114323,-73.9518776,17136,"Subscriber",1989,1
365,"2018-09-01 09:36:06.0560","2018-09-01 09:42:11.2200",3687,"E 33 St & 1 Ave",40.74322681432173,-73.97449783980846,486,"Broadway & W 29 St",40.7462009,-73.98855723,33334,"Subscriber",1986,1
1353,"2018-09-01 09:58:33.5570","2018-09-01 10:21:07.2270",519,"Pershing Square North",40.751873,-73.977706,458,"11 Ave & W 27 St",40.751396,-74.005226,30446,"Customer",1969,0
765,"2018-09-01 10:17:49.9490","2018-09-01 10:30:35.4820",3429,"Hanson Pl & Ashland Pl",40.68506807308177,-73.97790759801863,409,"DeKalb Ave & Skillman St",40.6906495,-73.95643107,20587,"Subscriber",1992,2
1770,"2018-09-01 10:37:19.0660","2018-09-01 11:06:49.3480",530,"11 Ave & W 59 St",40.771522,-73.990541,3547,"Broadway & Moylan Pl",40.8143256,-73.9590255,31453,"Subscriber",1980,1
566,"2018-09-01 10:54:44.8110","2018-09-01 11:04:10.8860",508,"W 46 St & 11 Ave",40.76341379,-73.99667444,530,"11 Ave & W 59 St",40.771522,-73.990541,25283,"Subscriber",1961,1
459,"2018-09-01 11:12:31.3940","2018-09-01 11:20:10.9180",447,"8 Ave & W 52 St",40.76370739,-73.9851615,519,"Pershing Square North",40.751873,-73.977706,31997,"Subscriber",1995,1
1069,"2018-09-01 11:28:35.3560","2018-09-01 11:46:24.7460",295,"Pike St & E Broadway",40.71406667,-73.99293911,259,"South St & Whitehall St",40.70122128,-74.01234218,25831,"Customer",1969,0
850,"2018-09-01 11:43:28.5060","2018-09-01 11:57:39.2940",3382,"Carroll St & Smith St",40.680611,-73.99475825,392,"Jay St & Tech Pl",40.695065,-73.987167,15858,"Customer",1969,0
215,"2018-09-01 11:57:45.3040","2018-09-01 12:01:21.0060",3167,"Amsterdam Ave & W 73 St",40.77966809007312,-73.98093044757842,3161,"W 76 St & Columbus Ave",40.7801839724239,-73.97728532552719,32335,"Subscriber",1989,2
740,"2018-09-01 12:12:15.7690","2018-09-01 12:24:36.4940",3419,"Douglass St & 4 Ave",40.6792788,-73.98154004,3440,"Fulton St & Adams St",40.692418292578466,-73.98949474096298,27569,"Subscriber",1987,2
169,"2018-09-01 12:26:48.7120","2018-09-01 12:29:38.0780",3372,"E 74 St & 1 Ave",40.7689738,-73.95482273,3151,"E 81 St & York Ave",40.7728384,-73.94989233,33301,"Subscriber",1992,1
723,"2018-09-01 12:40:25.5050","2018-09-01 12:52:28.5330",420,"Clermont Ave & Lafayette Ave",40.68764484,-73.96968902,3232,"Bond St & Fulton St",40.68962188790333,-73.98304268717766,20164,"Customer",1978,1
1313,"2018-09-01 12:53:52.4350","2018-09-01 13:15:45.8230",380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,3474,"6 Ave & Spring St",40.7252556952547,-74.00412082672119,18526,"Subscriber",1995,1
2040,"2018-09-01 13:07:55.7140","2018-09-01 13:41:55.8570",3374,"Central Park North & Adam Clayton Powell Blvd",40.799484,-73.955613,3140,"1 Ave & E 78 St",40.77140426,-73.9535166,19323,"Subscriber",1973,1
1030,"2018-09-01 13:21:05.2460","2018-09-01 13:38:16.2070",278,"Concord St & Bridge St",40.69766564,-73.98476437,3402,"Court St & State St",40.6902375,-73.99203074,32493,"Customer",1969,0
697,"2018-09-01 13:34:43.9590","2018-09-01 13:46:21.8280",426,"West St & Chambers St",40.71754834,-74.01322069,295,"Pike St & E Broadway",40.71406667,-73.99293911,26957,"Subscriber",1991,1
188,"2018-09-01 13:48:03.6740","2018-09-01 13:51:12.3320",3350,"W 100 St & Broadway",40.7973721,-73.97041192,3689,"W 104 St & Amsterdam Ave",40.799041392882984,-73.96649479866028,30146,"Subscriber",1962,1
606,"2018-09-01 14:01:50.8430","2018-09-01 14:11:57.2140",3435,"Grand St & Elizabeth St",40.718822,-73.99596,403,"E 2 St & 2 Ave",40.72502876,-73.99069656,18675,"Subscriber",1990,2
160,"2018-09-01 14:14:56.6870","2018-09-01 14:17:36.7640",3486,"Schermerhorn St & Bond St",40.688417427540834,-73.98451656103134,310,"State St & Smith St",40.68926942,-73.98912867,25428,"Subscriber",1980,1
2218,"2018-09-01 14:29:10.0300","2018-09-01 15:06:08.0760",457,"Broadway & W 58 St",40.76695317,-73.98169333,2008,"Little West St & 1 Pl",40.70569254,-74.01677685,15109,"Subscriber",1986,1
1262,"2018-09-01 14:42:32.9000","2018-09-01 15:03:35.8480",514,"12 Ave & W 40 St",40.76087502,-74.00277668,3178,"Riverside Dr & W 78 St",40.78414472,-73.98362492,31037,"Customer",1969,0
103,"2018-09-01 14:56:12.0260","2018-09-01 14:57:55.8220",3258,"W 27 St & 10 Ave",40.75018156325683,-74.00218427181244,3258,"W 27 St & 10 Ave",40.75018156325683,-74.00218427181244,27962,"Customer",1991,1
1135,"2018-09-01 15:09:01.7740","2018-09-01 15:27:56.9680",406,"Hicks St & Montague St",40.69512845,-73.99595065,217,"Old Fulton St",40.70277159,-73.99383605,34145,"Subscriber",1988,1
809,"2018-09-01 15:22:07.4390","2018-09-01 15:35:36.5240",3002,"South End Ave & Liberty St",40.711512,-74.015756,3256,"Pier 40 - Hudson River Park",40.7277140777778,-74.01129573583603,21530,"Customer",1969,0
2124,"2018-09-01 15:34:17.6860","2018-09-01 16:09:42.2860",72,"W 52 St & 11 Ave",40.76727216,-73.99392888,3561,"37 Ave & 35 St",40.7531106,-73.9279917,28565,"Subscriber",1986,1
