"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"504","2013-11-01 00:00:17","2013-11-01 00:08:41","326","E 11 St & 1 Ave","40.72953837","-73.98426726","349","Rivington St & Ridge St","40.71850211","-73.98329859","16393","Subscriber","1983","2"
"607","2013-11-01 05:45:24","2013-11-01 05:55:31","478","11 Ave & W 41 St","40.76030096","-73.99884222","490","8 Ave & W 33 St","40.751551","-73.993934","16047","Customer",\N,"0"
"362","2013-11-01 07:23:03","2013-11-01 07:29:05","325","E 19 St & 3 Ave","40.73624527","-73.98473765","167","E 39 St & 3 Ave","40.7489006","-73.97604882","14668","Subscriber","1977","1"
"418","2013-11-01 08:05:26","2013-11-01 08:12:24","312","Allen St & E Houston St","40.722055","-73.989111","2003","1 Ave & E 18 St","40.73416059","-73.98024289","16118","Subscriber","1981","1"
"1197","2013-11-01 08:42:33","2013-11-01 09:02:30","481","S 3 St & Bedford Ave","40.71260486","-73.96264403","174","E 25 St & 1 Ave","40.7381765","-73.97738662","15675","Subscriber","1981","1"
"574","2013-11-01 09:19:26","2013-11-01 09:29:00","497","E 17 St & Broadway","40.73704984","-73.99009296","167","E 39 St & 3 Ave","40.7489006","-73.97604882","17070","Subscriber","1975","1"
"561","2013-11-01 10:12:17","2013-11-01 10:21:38","498","Broadway & W 32 St","40.74854862","-73.98808416","497","E 17 St & Broadway","40.73704984","-73.99009296","19329","Customer",\N,"0"
"596","2013-11-01 11:29:30","2013-11-01 11:39:26","229","Great Jones St","40.72743423","-73.99379025","487","E 20 St & FDR Drive","40.73314259","-73.97573881","18751","Subscriber","1962","1"
"1642","2013-11-01 12:16:39","2013-11-01 12:44:01","499","Broadway & W 60 St","40.76915505","-73.98191841","499","Broadway & W 60 St","40.76915505","-73.98191841","15750","Customer",\N,"0"
"215","2013-11-01 12:59:40","2013-11-01 13:03:15","505","6 Ave & W 33 St","40.74901271","-73.98848395","472","E 32 St & Park Ave","40.7457121","-73.98194829","18542","Subscriber","1988","1"
"280","2013-11-01 13:37:59","2013-11-01 13:42:39","388","W 26 St & 10 Ave","40.749717753","-74.002950346","521","8 Ave & W 31 St","40.75044999","-73.99481051","17611","Subscriber","1981","1"
"508","2013-11-01 14:11:43","2013-11-01 14:20:11","250","Lafayette St & Jersey St","40.72456089","-73.99565293","348","W Broadway & Spring St","40.72490985","-74.00154702","18881","Subscriber","1983","2"
"150","2013-11-01 14:42:56","2013-11-01 14:45:26","474","5 Ave & E 29 St","40.7451677","-73.98683077","466","W 25 St & 6 Ave","40.74395411","-73.99144871","16408","Subscriber","1986","1"
