"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
219,"2019-02-01 00:00:06.2570","2019-02-01 00:03:46.1090",3494,"E 115 St & Lexington Ave",40.797911,-73.9423,3501,"E 118 St & Madison Ave",40.8014866,-73.9442507,33450,"Subscriber",1989,1
792,"2019-02-01 06:52:55.0790","2019-02-01 07:06:08.0020",504,"1 Ave & E 16 St",40.73221853,-73.98165557,524,"W 43 St & 6 Ave",40.75527307,-73.98316936,21356,"Subscriber",1992,1
544,"2019-02-01 07:43:57.6690","2019-02-01 07:53:02.2500",382,"University Pl & E 14 St",40.73492695,-73.99200509,127,"Barrow St & Hudson St",40.73172428,-74.00674436,15964,"Subscriber",1964,1
233,"2019-02-01 08:12:53.6990","2019-02-01 08:16:46.7070",3106,"Driggs Ave & N Henry St",40.72325,-73.94308,3668,"Leonard St & Nassau Ave",40.7239567849954,-73.94984364509583,28640,"Subscriber",1990,1
528,"2019-02-01 08:36:35.5060","2019-02-01 08:45:23.8420",3160,"Central Park West & W 76 St",40.77896784,-73.97374737,2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,26925,"Subscriber",1970,2
324,"2019-02-01 08:57:04.0250","2019-02-01 09:02:28.4790",325,"E 19 St & 3 Ave",40.73624527,-73.98473765,2012,"E 27 St & 1 Ave",40.739445,-73.976806,34161,"Subscriber",1987,2
474,"2019-02-01 09:20:31.4300","2019-02-01 09:28:25.4740",3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,484,"W 44 St & 5 Ave",40.75500254,-73.98014437,18257,"Subscriber",1988,1
382,"2019-02-01 09:48:46.2880","2019-02-01 09:55:08.6030",344,"Monroe St & Bedford Ave",40.6851443,-73.95380904,3063,"Nostrand Ave & Myrtle Ave",40.69527008,-73.95238108,27651,"Subscriber",1982,1
398,"2019-02-01 10:35:03.4160","2019-02-01 10:41:42.3690",3260,"Mercer St & Bleecker St",40.72706363348306,-73.99662137031554,432,"E 7 St & Avenue A",40.72621788,-73.98379855,32484,"Subscriber",1957,1
189,"2019-02-01 11:37:19.6360","2019-02-01 11:40:29.2940",3242,"Schermerhorn St & Court St",40.69102925677968,-73.99183362722397,157,"Henry St & Atlantic Ave",40.69089272,-73.99612349,32552,"Subscriber",1949,1
737,"2019-02-01 12:34:54.2330","2019-02-01 12:47:11.5070",249,"Harrison St & Hudson St",40.71870987,-74.0090009,382,"University Pl & E 14 St",40.73492695,-73.99200509,34233,"Subscriber",1996,2
182,"2019-02-01 13:26:49.6170","2019-02-01 13:29:51.8860",3374,"Central Park North & Adam Clayton Powell Blvd",40.799484,-73.955613,3400,"E 110 St & Madison Ave",40.7961535,-73.94782145,17425,"Subscriber",1956,1
552,"2019-02-01 14:16:21.7550","2019-02-01 14:25:34.4300",317,"E 6 St & Avenue B",40.72453734,-73.98185424,531,"Forsyth St & Broome St",40.71893904,-73.99266288,14627,"Subscriber",1993,2
955,"2019-02-01 15:03:11.1900","2019-02-01 15:19:06.4370",281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,3151,"E 81 St & York Ave",40.7728384,-73.94989233,33941,"Subscriber",1977,1
543,"2019-02-01 15:44:17.5160","2019-02-01 15:53:20.5260",456,"E 53 St & Madison Ave",40.7597108,-73.97402311,456,"E 53 St & Madison Ave",40.7597108,-73.97402311,34250,"Subscriber",1983,1
237,"2019-02-01 16:19:54.3400","2019-02-01 16:23:51.7530",128,"MacDougal St & Prince St",40.72710258,-74.00297088,2010,"Grand St & Greene St",40.72165481,-74.00234737,19233,"Subscriber",1966,2
856,"2019-02-01 16:51:33.1170","2019-02-01 17:05:50.1120",455,"1 Ave & E 44 St",40.75001986,-73.96905301,490,"8 Ave & W 33 St",40.751551,-73.993934,34341,"Subscriber",1974,1
514,"2019-02-01 17:15:28.0080","2019-02-01 17:24:02.6050",3674,"Jay St & York St",40.701403172577244,-73.98672670125961,313,"Washington Ave & Park Ave",40.69610226,-73.96751037,27187,"Subscriber",1972,1
398,"2019-02-01 17:39:04.2850","2019-02-01 17:45:42.5180",502,"Henry St & Grand St",40.714215,-73.981346,531,"Forsyth St & Broome St",40.71893904,-73.99266288,27998,"Subscriber",1983,1
458,"2019-02-01 18:01:06.9490","2019-02-01 18:08:45.5020",3108,"Nassau Ave & Russell St",40.72557,-73.94434,3715,"Driggs Ave & N 9 St",40.71816969454208,-73.95520135760307,35080,"Subscriber",1985,1
513,"2019-02-01 18:27:02.7100","2019-02-01 18:35:35.9790",432,"E 7 St & Avenue A",40.72621788,-73.98379855,254,"W 11 St & 6 Ave",40.73532427,-73.99800419,30529,"Subscriber",1991,1
502,"2019-02-01 18:57:23.7980","2019-02-01 19:05:46.1330",528,"2 Ave & E 31 St",40.74290902,-73.97706058,504,"1 Ave & E 16 St",40.73221853,-73.98165557,34326,"Customer",1990,1
2237,"2019-02-01 19:34:18.8030","2019-02-01 20:11:36.4940",3147,"E 85 St & 3 Ave",40.77801203,-73.95407149,3145,"E 84 St & Park Ave",40.77862688,-73.95772073,35650,"Subscriber",1984,1
805,"2019-02-01 20:27:24.2280","2019-02-01 20:40:49.4170",368,"Carmine St & 6 Ave",40.73038599,-74.00214988,361,"Allen St & Hester St",40.71605866,-73.99190759,30510,"Subscriber",1988,1
879,"2019-02-01 21:49:05.6460","2019-02-01 22:03:45.3000",412,"Forsyth St & Canal St",40.7158155,-73.99422366,390,"Duffield St & Willoughby St",40.69221589,-73.9842844,15445,"Subscriber",1992,1
366,"2019-02-02 00:16:27.5430","2019-02-02 00:22:33.9330",2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,478,"11 Ave & W 41 St",40.76030096,-73.99884222,35176,"Subscriber",1984,1
347,"2019-02-02 07:51:17.5650","2019-02-02 07:57:05.5590",504,"1 Ave & E 16 St",40.73221853,-73.98165557,3687,"E 33 St & 1 Ave",40.74322681432173,-73.97449783980846,17388,"Subscriber",1990,1
406,"2019-02-02 09:10:39.8680","2019-02-02 09:17:26.0710",3454,"Leonard St & Maujer St",40.7103685423523,-73.94705951213837,3075,"Division Ave & Marcy Ave",40.70708701,-73.95796783,35240,"Subscriber",1979,2
150,"2019-02-02 10:01:15.3710","2019-02-02 10:03:45.5540",280,"E 10 St & 5 Ave",40.73331967,-73.99510132,293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,26606,"Subscriber",1983,1
325,"2019-02-02 10:41:47.5120","2019-02-02 10:47:12.9010",3637,"Fulton St & Waverly Ave",40.683238654603414,-73.96599590778351,3429,"Hanson Pl & Ashland Pl",40.68506807308177,-73.97790759801863,34664,"Subscriber",1979,1
378,"2019-02-02 11:20:08.5250","2019-02-02 11:26:26.8020",3641,"Broadway & W 25 St",40.74286877312112,-73.98918628692627,458,"11 Ave & W 27 St",40.751396,-74.005226,35115,"Subscriber",1988,1
495,"2019-02-02 11:55:28.6910","2019-02-02 12:03:43.9310",358,"Christopher St & Greenwich St",40.73291553,-74.00711384,3427,"Lafayette St & Jersey St",40.72430527250332,-73.99600982666016,28268,"Subscriber",1990,1
181,"2019-02-02 12:29:32.9810","2019-02-02 12:32:34.9600",293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,229,"Great Jones St",40.72743423,-73.99379025,26868,"Subscriber",1961,1
268,"2019-02-02 13:00:41.2880","2019-02-02 13:05:09.3900",302,"Avenue D & E 3 St",40.72082834,-73.97793172,410,"Suffolk St & Stanton St",40.72066442,-73.98517977,15876,"Subscriber",1971,2
215,"2019-02-02 13:34:35.5240","2019-02-02 13:38:11.3670",265,"Stanton St & Chrystie St",40.72229346,-73.99147535,531,"Forsyth St & Broome St",40.71893904,-73.99266288,19881,"Subscriber",1960,2
1033,"2019-02-02 14:05:49.4570","2019-02-02 14:23:02.7780",3301,"Columbus Ave & W 95 St",40.7919557,-73.968087,468,"Broadway & W 56 St",40.7652654,-73.98192338,31111,"Subscriber",1979,1
246,"2019-02-02 14:37:33.0240","2019-02-02 14:41:39.2270",3351,"E 102 St & 1 Ave",40.7869946,-73.94164802,3379,"E 103 St & Lexington Ave",40.7903051,-73.94755757,28880,"Subscriber",1996,1
1520,"2019-02-02 15:10:12.1810","2019-02-02 15:35:32.8670",332,"Cherry St",40.71219906,-73.97948148,405,"Washington St & Gansevoort St",40.739323,-74.008119,33635,"Subscriber",1973,1
1208,"2019-02-02 15:40:57.2400","2019-02-02 16:01:05.5090",392,"Jay St & Tech Pl",40.695065,-73.987167,330,"Reade St & Broadway",40.71450451,-74.00562789,32430,"Customer",1969,0
1285,"2019-02-02 16:13:43.9680","2019-02-02 16:35:09.4940",3349,"Grand Army Plaza & Plaza St West",40.6729679,-73.97087984,3348,"Coffey St & Conover St",40.677236,-74.015665,35642,"Subscriber",1989,2
