"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
297,"2017-11-01 00:00:01","2017-11-01 00:04:59",418,"Front St & Gold St",40.70224,-73.982578,414,"Pearl St & Anchorage Pl",40.70281858,-73.98765762,24753,"Subscriber",1986,1
514,"2017-11-01 05:37:16","2017-11-01 05:45:51",3164,"Columbus Ave & W 72 St",40.7770575,-73.97898475,465,"Broadway & W 41 St",40.75513557,-73.98658032,28907,"Subscriber",1963,1
2226,"2017-11-01 06:34:34","2017-11-01 07:11:41",3533,"St. Nicholas Ave & W 126 St",40.8114323,-73.9518776,347,"Greenwich St & W Houston St",40.728846,-74.008591,27620,"Subscriber",1964,1
345,"2017-11-01 07:02:55","2017-11-01 07:08:40",3236,"W 42 St & Dyer Ave",40.75898481399634,-73.99379968643188,500,"Broadway & W 51 St",40.76228826,-73.98336183,31566,"Subscriber",1989,1
1085,"2017-11-01 07:25:17","2017-11-01 07:43:22",3316,"W 104 St & Amsterdam Ave",40.7989937,-73.9662173778,3372,"E 74 St & 1 Ave",40.7689738,-73.95482273,20156,"Subscriber",1984,1
382,"2017-11-01 07:41:25","2017-11-01 07:47:48",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,519,"Pershing Square North",40.751873,-73.977706,27466,"Subscriber",1984,1
524,"2017-11-01 07:53:56","2017-11-01 08:02:40",3348,"Coffey St & Conover St",40.677236,-74.015665,3398,"Smith St & 9 St",40.6746957,-73.99785768,25361,"Subscriber",2000,1
760,"2017-11-01 08:06:11","2017-11-01 08:18:52",394,"E 9 St & Avenue C",40.72521311,-73.97768752,128,"MacDougal St & Prince St",40.72710258,-74.00297088,20622,"Subscriber",1992,1
1366,"2017-11-01 08:16:37","2017-11-01 08:39:24",532,"S 5 Pl & S 4 St",40.710451,-73.960876,128,"MacDougal St & Prince St",40.72710258,-74.00297088,21280,"Subscriber",1977,1
161,"2017-11-01 08:26:18","2017-11-01 08:28:59",3430,"Richardson St & N Henry St",40.71907891179564,-73.94223690032959,3086,"Graham Ave & Conselyea St",40.715143,-73.944507,27896,"Subscriber",1991,1
568,"2017-11-01 08:35:18","2017-11-01 08:44:46",517,"Pershing Square South",40.751581,-73.97791,442,"W 27 St & 7 Ave",40.746647,-73.993915,32493,"Subscriber",1964,1
1625,"2017-11-01 08:43:37","2017-11-01 09:10:42",403,"E 2 St & 2 Ave",40.72502876,-73.99069656,390,"Duffield St & Willoughby St",40.69221589,-73.9842844,30488,"Subscriber",1976,1
688,"2017-11-01 08:52:18","2017-11-01 09:03:47",252,"MacDougal St & Washington Sq",40.73226398,-73.99852205,546,"E 30 St & Park Ave S",40.74444921,-73.98303529,21393,"Subscriber",1993,1
243,"2017-11-01 09:01:55","2017-11-01 09:05:58",457,"Broadway & W 58 St",40.76695317,-73.98169333,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,16232,"Subscriber",1983,1
701,"2017-11-01 09:12:44","2017-11-01 09:24:25",323,"Lawrence St & Willoughby St",40.69236178,-73.98631746,376,"John St & William St",40.70862144,-74.00722156,28945,"Subscriber",1982,1
876,"2017-11-01 09:24:41","2017-11-01 09:39:18",3317,"10 St & 5 Ave",40.6686273,-73.98700053,3382,"Carroll St & Smith St",40.680611,-73.99475825,15681,"Subscriber",1975,1
1829,"2017-11-01 09:38:14","2017-11-01 10:08:43",3510,"Adam Clayton Powell Blvd & W 123 St",40.8078316,-73.949373,465,"Broadway & W 41 St",40.75513557,-73.98658032,19537,"Subscriber",NULL,0
480,"2017-11-01 09:54:22","2017-11-01 10:02:23",478,"11 Ave & W 41 St",40.76030096,-73.99884222,465,"Broadway & W 41 St",40.75513557,-73.98658032,20832,"Subscriber",1969,1
