Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
1448,2016-11-02 16:10:04,2016-11-02 16:34:12,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,3112,Milton St & Franklin St,40.72906,-73.95779,20687,Customer,,0
1139,2016-11-02 16:25:42,2016-11-02 16:44:41,3142,1 Ave & E 62 St,40.7612274,-73.96094022,503,E 20 St & Park Ave,40.73827428,-73.98751968,23326,Subscriber,1979,1
481,2016-11-02 16:40:13,2016-11-02 16:48:15,238,Bank St & Washington St,40.7361967,-74.00859207,496,E 16 St & 5 Ave,40.73726186,-73.99238967,22194,Subscriber,1985,1
615,2016-11-02 16:53:04,2016-11-02 17:03:20,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3292,5 Ave & E 93 St,40.7857851,-73.957481,22651,Subscriber,1967,1
1021,2016-11-02 17:05:21,2016-11-02 17:22:23,3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,3047,Halsey St & Tompkins Ave,40.6823687,-73.944118,23325,Subscriber,1988,2
829,2016-11-02 17:13:59,2016-11-02 17:27:48,491,E 24 St & Park Ave S,40.74096374,-73.98602213,312,Allen St & Stanton St,40.722055,-73.989111,23212,Subscriber,1984,1
1380,2016-11-02 17:23:23,2016-11-02 17:46:24,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,483,E 12 St & 3 Ave,40.73223272,-73.98889957,20147,Subscriber,1991,1
627,2016-11-02 17:32:27,2016-11-02 17:42:54,526,E 33 St & 5 Ave,40.74765947,-73.98490707,507,E 25 St & 2 Ave,40.73912601,-73.97973776,16008,Subscriber,1978,1
483,2016-11-02 17:40:29,2016-11-02 17:48:33,309,Murray St & West St,40.7149787,-74.013012,387,Centre St & Chambers St,40.71273266,-74.0046073,16113,Subscriber,1988,2
993,2016-11-02 17:48:23,2016-11-02 18:04:57,444,Broadway & W 24 St,40.7423543,-73.98915076,3141,1 Ave & E 68 St,40.76500525,-73.95818491,18941,Subscriber,1961,1
1388,2016-11-02 17:57:13,2016-11-02 18:20:21,479,9 Ave & W 45 St,40.76019252,-73.9912551,3285,W 87 St  & Amsterdam Ave,40.78839,-73.9747,25168,Subscriber,1960,1
2024,2016-11-02 18:05:40,2016-11-02 18:39:25,513,W 56 St & 10 Ave,40.768254,-73.988639,174,E 25 St & 1 Ave,40.7381765,-73.97738662,14884,Subscriber,1987,2
237,2016-11-02 18:13:39,2016-11-02 18:17:37,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,3429,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,23681,Subscriber,1970,1
1638,2016-11-02 18:22:11,2016-11-02 18:49:30,426,West St & Chambers St,40.71754834,-74.01322069,3162,W 78 St & Broadway,40.78339981,-73.98093133,24821,Subscriber,1982,1
591,2016-11-02 18:30:51,2016-11-02 18:40:43,426,West St & Chambers St,40.71754834,-74.01322069,348,W Broadway & Spring St,40.72490985,-74.00154702,26993,Subscriber,1993,2
648,2016-11-02 18:40:14,2016-11-02 18:51:02,519,Pershing Square North,40.751873,-73.977706,466,W 25 St & 6 Ave,40.74395411,-73.99144871,16340,Subscriber,1968,1
139,2016-11-02 18:50:13,2016-11-02 18:52:33,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,471,Grand St & Havemeyer St,40.71286844,-73.95698119,15746,Subscriber,1984,1
260,2016-11-02 19:01:17,2016-11-02 19:05:37,494,W 26 St & 8 Ave,40.74734825,-73.99723551,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,25861,Subscriber,1978,1
326,2016-11-02 19:13:06,2016-11-02 19:18:32,335,Washington Pl & Broadway,40.72903917,-73.99404649,251,Mott St & Prince St,40.72317958,-73.99480012,23406,Subscriber,1984,2
2303,2016-11-02 19:26:33,2016-11-02 20:04:57,2008,Little West St & 1 Pl,40.70569254,-74.01677685,435,W 21 St & 6 Ave,40.74173969,-73.99415556,24806,Subscriber,1978,2
2634,2016-11-02 19:42:31,2016-11-02 20:26:26,526,E 33 St & 5 Ave,40.74765947,-73.98490707,3427,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,23933,Subscriber,1985,1
108,2016-11-02 19:58:40,2016-11-02 20:00:28,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,3226,W 82 St & Central Park West,40.78275,-73.97137,26891,Subscriber,1982,1
484,2016-11-02 20:17:15,2016-11-02 20:25:20,310,State St & Smith St,40.68926942,-73.98912867,3429,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,26967,Subscriber,1979,1
1033,2016-11-02 20:38:54,2016-11-02 20:56:08,435,W 21 St & 6 Ave,40.74173969,-73.99415556,518,E 39 St & 2 Ave,40.74780373,-73.9734419,25651,Subscriber,1996,1
647,2016-11-02 21:04:08,2016-11-02 21:14:56,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3286,E 89 St & 3 Ave,40.7806284,-73.9521667,26095,Subscriber,1983,1
2144,2016-11-02 21:35:43,2016-11-02 22:11:27,3142,1 Ave & E 62 St,40.7612274,-73.96094022,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,25389,Subscriber,1987,1
252,2016-11-02 22:10:41,2016-11-02 22:14:53,368,Carmine St & 6 Ave,40.73038599,-74.00214988,335,Washington Pl & Broadway,40.72903917,-73.99404649,23413,Subscriber,1990,1
465,2016-11-02 22:52:43,2016-11-02 23:00:29,407,Henry St & Poplar St,40.700469,-73.991454,3388,President St & Henry St,40.6828003,-73.99990419,23703,Subscriber,1984,1
553,2016-11-03 00:04:58,2016-11-03 00:14:12,268,Howard St & Centre St,40.71910537,-73.99973337,195,Liberty St & Broadway,40.70905623,-74.01043382,18575,Subscriber,1992,1
223,2016-11-03 04:59:00,2016-11-03 05:02:44,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,128,MacDougal St & Prince St,40.72710258,-74.00297088,18216,Subscriber,1982,1
451,2016-11-03 06:31:41,2016-11-03 06:39:13,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3373,3 St & 3 Ave,40.6750705,-73.98775226,14802,Subscriber,1975,1
1071,2016-11-03 07:02:34,2016-11-03 07:20:25,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,22057,Subscriber,1981,1
693,2016-11-03 07:26:48,2016-11-03 07:38:21,3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,3292,5 Ave & E 93 St,40.7857851,-73.957481,24975,Subscriber,1998,2
735,2016-11-03 07:43:03,2016-11-03 07:55:19,349,Rivington St & Ridge St,40.71850211,-73.98329859,146,Hudson St & Reade St,40.71625008,-74.0091059,23113,Subscriber,1977,1
856,2016-11-03 07:55:49,2016-11-03 08:10:06,515,W 43 St & 10 Ave,40.76009437,-73.99461843,444,Broadway & W 24 St,40.7423543,-73.98915076,26887,Subscriber,1987,1
603,2016-11-03 08:07:16,2016-11-03 08:17:19,3365,3 St & 7 Ave,40.6703837,-73.97839676,3416,7 Ave & Park Pl,40.6776147,-73.97324283,25734,Subscriber,1965,2
817,2016-11-03 08:17:30,2016-11-03 08:31:08,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,466,W 25 St & 6 Ave,40.74395411,-73.99144871,17283,Subscriber,1958,1
555,2016-11-03 08:27:21,2016-11-03 08:36:36,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,3232,Bond St & Fulton St,40.68962188790333,-73.98304268717766,18190,Subscriber,1982,1
1191,2016-11-03 08:36:17,2016-11-03 08:56:09,3294,E 91 St & Park Ave,40.7835016,-73.955327,3235,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,21305,Subscriber,1991,2
1122,2016-11-03 08:44:40,2016-11-03 09:03:22,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,18280,Subscriber,1992,2
447,2016-11-03 08:53:06,2016-11-03 09:00:34,417,Barclay St & Church St,40.71291224,-74.01020234,268,Howard St & Centre St,40.71910537,-73.99973337,24959,Subscriber,1981,1
791,2016-11-03 09:02:23,2016-11-03 09:15:35,128,MacDougal St & Prince St,40.72710258,-74.00297088,519,Pershing Square North,40.751873,-73.977706,26841,Subscriber,1990,1
1484,2016-11-03 09:13:00,2016-11-03 09:37:44,508,W 46 St & 11 Ave,40.76341379,-73.99667444,368,Carmine St & 6 Ave,40.73038599,-74.00214988,23568,Subscriber,1953,1
969,2016-11-03 09:24:54,2016-11-03 09:41:03,519,Pershing Square North,40.751873,-73.977706,3263,Cooper Square & E 7 St,40.72923649910006,-73.99086803197861,25083,Subscriber,1978,2
270,2016-11-03 09:40:24,2016-11-03 09:44:55,3150,E 85 St & York Ave,40.77536905,-73.94803392,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,18146,Subscriber,1995,2
1540,2016-11-03 09:57:25,2016-11-03 10:23:05,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,195,Liberty St & Broadway,40.70905623,-74.01043382,23381,Subscriber,1981,1
1373,2016-11-03 10:19:58,2016-11-03 10:42:52,355,Bayard St & Baxter St,40.71602118,-73.99974372,526,E 33 St & 5 Ave,40.74765947,-73.98490707,22506,Subscriber,1972,2
337,2016-11-03 10:45:02,2016-11-03 10:50:39,3100,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,21145,Subscriber,1984,1
261,2016-11-03 11:12:12,2016-11-03 11:16:34,502,Henry St & Grand St,40.714215,-73.981346,307,Canal St & Rutgers St,40.71427487,-73.98990025,16970,Subscriber,1975,1
476,2016-11-03 11:39:37,2016-11-03 11:47:34,442,W 27 St & 7 Ave,40.746647,-73.993915,435,W 21 St & 6 Ave,40.74173969,-73.99415556,21316,Subscriber,1987,1
