"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"1142","2014-08-01 00:00:04","2014-08-01 00:19:06","470","W 20 St & 8 Ave","40.74345335","-74.00004031","312","Allen St & E Houston St","40.722055","-73.989111","19117","Subscriber","1969","1"
"139","2014-08-01 05:57:24","2014-08-01 05:59:43","512","W 29 St & 9 Ave","40.7500727","-73.99839279","521","8 Ave & W 31 St","40.75044999","-73.99481051","17622","Subscriber","1962","1"
"226","2014-08-01 07:08:08","2014-08-01 07:11:54","490","8 Ave & W 33 St","40.751551","-73.993934","2021","W 45 St & 8 Ave","40.75929124","-73.98859651","20742","Subscriber","1978","1"
"385","2014-08-01 07:46:52","2014-08-01 07:53:17","359","E 47 St & Park Ave","40.75510267","-73.97498696","305","E 58 St & 3 Ave","40.76095756","-73.96724467","17797","Subscriber","1967","2"
"870","2014-08-01 08:13:35","2014-08-01 08:28:05","261","Johnson St & Gold St","40.69474881","-73.98362464","387","Centre St & Chambers St","40.71273266","-74.0046073","14574","Subscriber","1959","1"
"883","2014-08-01 08:34:27","2014-08-01 08:49:10","236","St Marks Pl & 2 Ave","40.7284186","-73.98713956","455","1 Ave & E 44 St","40.75001986","-73.96905301","15324","Subscriber","1960","1"
"1057","2014-08-01 08:52:44","2014-08-01 09:10:21","263","Elizabeth St & Hester St","40.71729","-73.996375","309","Murray St & West St","40.7149787","-74.013012","16362","Subscriber","1962","1"
"445","2014-08-01 09:12:17","2014-08-01 09:19:42","521","8 Ave & W 31 St","40.75044999","-73.99481051","540","Lexington Ave & E 26 St","40.74147286","-73.98320928","15740","Subscriber","1983","2"
"1797","2014-08-01 09:37:41","2014-08-01 10:07:38","493","W 45 St & 6 Ave","40.7568001","-73.98291153","127","Barrow St & Hudson St","40.73172428","-74.00674436","21234","Subscriber","1984","2"
"612","2014-08-01 10:13:04","2014-08-01 10:23:16","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","468","Broadway & W 55 St","40.7652654","-73.98192338","14950","Subscriber","1986","1"
