"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
330,"2019-06-01 00:00:01.5000","2019-06-01 00:05:31.7600",3602,"31 Ave & 34 St",40.763154,-73.920827,3570,"35 Ave & 37 St",40.7557327,-73.9236611,20348,"Subscriber",1992,1
728,"2019-06-01 00:43:12.7320","2019-06-01 00:55:21.3950",2012,"E 27 St & 1 Ave",40.739445,-73.976806,326,"E 11 St & 1 Ave",40.72953837,-73.98426726,28079,"Subscriber",1982,1
3569,"2019-06-01 01:51:12.3160","2019-06-01 02:50:42.2350",427,"Bus Slip & State St",40.701907,-74.013942,3170,"W 84 St & Columbus Ave",40.78499979,-73.97283406,31438,"Subscriber",1959,1
64,"2019-06-01 04:08:42.3450","2019-06-01 04:09:46.6310",419,"Carlton Ave & Park Ave",40.69580705,-73.97355569,242,"Carlton Ave & Flushing Ave",40.697787,-73.973736,21188,"Subscriber",1963,1
380,"2019-06-01 07:12:07.1060","2019-06-01 07:18:27.5580",3718,"E 11 St & Avenue B",40.72746420692392,-73.97950418293476,545,"E 23 St & 1 Ave",40.736502,-73.97809472,30356,"Subscriber",1989,2
1286,"2019-06-01 08:00:15.6180","2019-06-01 08:21:41.8580",3226,"W 82 St & Central Park West",40.78275,-73.97137,3139,"E 72 St & Park Ave",40.77118287540658,-73.96409422159195,29117,"Subscriber",1970,1
135,"2019-06-01 08:31:46.5740","2019-06-01 08:34:01.9270",3258,"W 27 St & 10 Ave",40.75018156325683,-74.00218427181244,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,15221,"Subscriber",1985,1
518,"2019-06-01 08:56:35.0610","2019-06-01 09:05:13.5760",334,"W 20 St & 7 Ave",40.74238787,-73.99726235,127,"Barrow St & Hudson St",40.73172428,-74.00674436,32727,"Subscriber",1985,1
670,"2019-06-01 09:18:12.3610","2019-06-01 09:29:22.4240",3414,"Bergen St & Flatbush Ave",40.680944723477296,-73.97567331790923,3398,"Smith St & 9 St",40.6746957,-73.99785768,29363,"Subscriber",1974,2
840,"2019-06-01 09:36:30.5930","2019-06-01 09:50:31.1420",522,"E 51 St & Lexington Ave",40.75714758,-73.97207836,3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,33027,"Subscriber",1982,1
839,"2019-06-01 09:52:34.3900","2019-06-01 10:06:33.7310",3167,"Amsterdam Ave & W 73 St",40.77966809007312,-73.98093044757842,2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,14639,"Subscriber",1985,2
848,"2019-06-01 10:07:55.1360","2019-06-01 10:22:03.2210",3392,"Commerce St & Van Brunt St",40.6812117,-74.00860912,298,"3 Ave & Schermerhorn St",40.68683208,-73.9796772,31853,"Subscriber",1987,1
1680,"2019-06-01 10:22:01.1780","2019-06-01 10:50:02.0370",531,"Forsyth St & Broome St",40.71893904,-73.99266288,2017,"E 43 St & 2 Ave",40.75022392,-73.97121414,18195,"Subscriber",1970,1
1231,"2019-06-01 10:35:49.1140","2019-06-01 10:56:20.1920",502,"Henry St & Grand St",40.714215,-73.981346,442,"W 27 St & 7 Ave",40.746647,-73.993915,20931,"Customer",1969,0
633,"2019-06-01 10:48:15.3510","2019-06-01 10:58:48.4180",3727,"Frost St & Meeker Ave",40.71766197083994,-73.94880026578903,481,"S 3 St & Bedford Ave",40.71260486,-73.96264403,18411,"Subscriber",1990,2
1511,"2019-06-01 11:00:35.9280","2019-06-01 11:25:47.7360",402,"Broadway & E 22 St",40.7403432,-73.98955109,432,"E 7 St & Avenue A",40.72621788,-73.98379855,25820,"Customer",1969,0
492,"2019-06-01 11:12:42.8610","2019-06-01 11:20:55.2630",3668,"Leonard St & Nassau Ave",40.7239567849954,-73.94984364509583,3766,"Sharon St & Olive St",40.715353,-73.93856,31348,"Subscriber",1993,1
1095,"2019-06-01 11:24:15.9470","2019-06-01 11:42:31.6190",410,"Suffolk St & Stanton St",40.72066442,-73.98517977,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,28894,"Subscriber",1970,1
419,"2019-06-01 11:34:37.6600","2019-06-01 11:41:36.7450",3461,"Murray St & Greenwich St",40.714851505262516,-74.01122331619263,2008,"Little West St & 1 Pl",40.70569254,-74.01677685,21302,"Subscriber",1969,2
1452,"2019-06-01 11:45:29.0530","2019-06-01 12:09:42.0140",3532,"Ditmars Blvd & 19 St",40.78145,-73.9183302,3611,"Vernon Blvd & 47 Rd",40.7449067,-73.9534573,16453,"Subscriber",1985,2
