"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"241","4/1/2015 00:00:23","4/1/2015 00:04:25","494","W 26 St & 8 Ave","40.74734825","-73.99723551","489","10 Ave & W 28 St","40.75066386","-74.00176802","15510","Subscriber","1992","2"
"563","4/1/2015 07:15:50","4/1/2015 07:25:13","462","W 22 St & 10 Ave","40.74691959","-74.00451887","526","E 33 St & 5 Ave","40.74765947","-73.98490707","18104","Subscriber","1966","2"
"914","4/1/2015 08:04:14","4/1/2015 08:19:29","326","E 11 St & 1 Ave","40.72953837","-73.98426726","2017","E 43 St & 2 Ave","40.75022392","-73.97121414","19400","Subscriber","1968","1"
"409","4/1/2015 08:37:02","4/1/2015 08:43:51","468","Broadway & W 55 St","40.7652654","-73.98192338","318","E 43 St & Vanderbilt Ave","40.75320159","-73.9779874","14713","Subscriber","1988","1"
"292","4/1/2015 09:06:04","4/1/2015 09:10:56","2012","E 27 St & 1 Ave","40.739445","-73.976806","518","E 39 St & 2 Ave","40.74780373","-73.9734419","17858","Subscriber","1991","1"
"436","4/1/2015 09:49:24","4/1/2015 09:56:40","293","Lafayette St & E 8 St","40.73028666","-73.9907647","168","W 18 St & 6 Ave","40.73971301","-73.99456405","19157","Subscriber","1986","1"
"1149","4/1/2015 11:06:43","4/1/2015 11:25:53","412","Forsyth St & Canal St","40.7158155","-73.99422366","442","W 27 St & 7 Ave","40.746647","-73.993915","20969","Subscriber","1962","1"
"1449","4/1/2015 12:23:34","4/1/2015 12:47:44","332","Cherry St","40.71219906","-73.97948148","363","West Thames St","40.70834698","-74.01713445","14975","Subscriber","1953","2"
"1690","4/1/2015 13:34:37","4/1/2015 14:02:47","2006","Central Park S & 6 Ave","40.76590936","-73.97634151","458","11 Ave & W 27 St","40.751396","-74.005226","16132","Customer","","0"
"765","4/1/2015 14:39:54","4/1/2015 14:52:40","410","Suffolk St & Stanton St","40.72066442","-73.98517977","382","University Pl & E 14 St","40.73492695","-73.99200509","20987","Subscriber","1965","1"
"310","4/1/2015 15:43:48","4/1/2015 15:48:59","250","Lafayette St & Jersey St","40.72456089","-73.99565293","128","MacDougal St & Prince St","40.72710258","-74.00297088","14767","Subscriber","1966","1"
"408","4/1/2015 16:33:10","4/1/2015 16:39:58","446","W 24 St & 7 Ave","40.74487634","-73.99529885","497","E 17 St & Broadway","40.73704984","-73.99009296","19403","Subscriber","1971","1"
"503","4/1/2015 17:09:49","4/1/2015 17:18:12","530","11 Ave & W 59 St","40.771522","-73.990541","529","W 42 St & 8 Ave","40.7575699","-73.99098507","17880","Subscriber","1965","1"
"1105","4/1/2015 17:32:05","4/1/2015 17:50:30","520","W 52 St & 5 Ave","40.75992262","-73.97648516","497","E 17 St & Broadway","40.73704984","-73.99009296","14657","Subscriber","1988","2"
"205","4/1/2015 18:00:08","4/1/2015 18:03:34","285","Broadway & E 14 St","40.73454567","-73.99074142","326","E 11 St & 1 Ave","40.72953837","-73.98426726","18475","Subscriber","1985","1"
"455","4/1/2015 18:22:26","4/1/2015 18:30:02","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","294","Washington Square E","40.73049393","-73.9957214","14705","Subscriber","1960","2"
"629","4/1/2015 18:46:31","4/1/2015 18:57:00","519","Pershing Square North","40.751873","-73.977706","444","Broadway & W 24 St","40.7423543","-73.98915076","16170","Subscriber","1982","1"
"490","4/1/2015 19:17:45","4/1/2015 19:25:55","164","E 47 St & 2 Ave","40.75323098","-73.97032517","2022","E 59 St & Sutton Pl","40.75849116","-73.95920622","20968","Subscriber","1956","1"
"334","4/1/2015 20:02:14","4/1/2015 20:07:49","433","E 13 St & Avenue A","40.72955361","-73.98057249","285","Broadway & E 14 St","40.73454567","-73.99074142","20925","Subscriber","1965","1"
"837","4/1/2015 21:10:27","4/1/2015 21:24:24","537","Lexington Ave & E 24 St","40.74025878","-73.98409214","465","Broadway & W 41 St","40.75513557","-73.98658032","16825","Subscriber","1996","1"
"1143","4/1/2015 23:34:29","4/1/2015 23:53:33","476","E 31 St & 3 Ave","40.74394314","-73.97966069","479","9 Ave & W 45 St","40.76019252","-73.9912551","15910","Subscriber","1959","1"
"285","4/2/2015 06:53:25","4/2/2015 06:58:11","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","382","University Pl & E 14 St","40.73492695","-73.99200509","16143","Subscriber","1958","1"
"2049","4/2/2015 07:47:45","4/2/2015 08:21:54","388","W 26 St & 10 Ave","40.749717753","-74.002950346","426","West St & Chambers St","40.71754834","-74.01322069","21166","Subscriber","1969","2"
