"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
602,"2019-12-01 00:00:05.5640","2019-12-01 00:10:07.8180",3382,"Carroll St & Smith St",40.680611,-73.99475825,3304,"6 Ave & 9 St",40.668127,-73.98377641,41932,"Subscriber",1970,1
105,"2019-12-01 04:54:28.2020","2019-12-01 04:56:13.9710",157,"Henry St & Atlantic Ave",40.69089272,-73.99612349,143,"Clinton St & Joralemon St",40.69239502,-73.99337909,21693,"Subscriber",1965,1
575,"2019-12-01 08:46:28.2860","2019-12-01 08:56:03.5910",530,"11 Ave & W 59 St",40.77149671054441,-73.99046033620834,529,"W 42 St & 8 Ave",40.7575699,-73.99098507,40691,"Subscriber",1980,1
290,"2019-12-01 09:47:31.1310","2019-12-01 09:52:21.9690",530,"11 Ave & W 59 St",40.77149671054441,-73.99046033620834,499,"Broadway & W 60 St",40.76915505,-73.98191841,39909,"Subscriber",1992,1
122,"2019-12-01 10:31:21.9260","2019-12-01 10:33:24.7080",3707,"Lexington Ave & E 26 St",40.741459,-73.983293,491,"E 24 St & Park Ave S",40.74096374,-73.98602213,30936,"Subscriber",1959,1
1405,"2019-12-01 11:11:36.5790","2019-12-01 11:35:02.1880",3486,"Schermerhorn St & Bond St",40.688417427540834,-73.98451656103134,3486,"Schermerhorn St & Bond St",40.688417427540834,-73.98451656103134,33796,"Subscriber",1988,1
191,"2019-12-01 12:09:01.2470","2019-12-01 12:12:12.4850",3493,"E 118 St & 3 Ave",40.799139,-73.9389152,3497,"Pleasant Ave & E 116 St",40.7949879,-73.9333349,29632,"Subscriber",1988,2
281,"2019-12-01 13:13:15.0340","2019-12-01 13:17:56.6300",146,"Hudson St & Reade St",40.71625008,-74.0091059,328,"Watts St & Greenwich St",40.72405549,-74.00965965,40312,"Subscriber",1959,1
292,"2019-12-01 15:16:41.5950","2019-12-01 15:21:33.8640",3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,393,"E 5 St & Avenue C",40.72299208,-73.97995466,15858,"Subscriber",1989,1
170,"2019-12-01 18:03:48.3310","2019-12-01 18:06:39.0400",484,"W 44 St & 5 Ave",40.75500254,-73.98014437,485,"W 37 St & 5 Ave",40.75038009,-73.98338988,38205,"Subscriber",1991,1
304,"2019-12-01 21:00:20.3660","2019-12-01 21:05:24.5500",501,"FDR Drive & E 35 St",40.744219,-73.97121214,167,"E 39 St & 3 Ave",40.7489006,-73.97604882,40668,"Subscriber",1976,2
90,"2019-12-02 03:44:32.0380","2019-12-02 03:46:02.6880",416,"Cumberland St & Lafayette Ave",40.68753406,-73.97265183,241,"DeKalb Ave & S Portland Ave",40.68981035,-73.97493121,28977,"Subscriber",1965,1
350,"2019-12-02 06:41:59.8030","2019-12-02 06:47:50.4290",387,"Centre St & Chambers St",40.71273266,-74.0046073,3664,"North Moore St & Greenwich St",40.72019521437465,-74.0103006362915,41725,"Subscriber",1978,1
399,"2019-12-02 07:26:11.5890","2019-12-02 07:32:51.2740",412,"Forsyth St & Canal St",40.7158155,-73.99422366,417,"Barclay St & Church St",40.71291224,-74.01020234,21086,"Subscriber",1989,1
525,"2019-12-02 07:53:44.1830","2019-12-02 08:02:29.6260",3142,"1 Ave & E 62 St",40.7612274,-73.96094022,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,19478,"Subscriber",1967,1
412,"2019-12-02 08:20:06.7660","2019-12-02 08:26:59.4790",2017,"E 43 St & 2 Ave",40.75022392,-73.97121414,461,"E 20 St & 2 Ave",40.73587678,-73.98205027,21189,"Subscriber",1967,1
776,"2019-12-02 08:51:17.4870","2019-12-02 09:04:14.2390",302,"Avenue D & E 3 St",40.72082834,-73.97793172,296,"Division St & Bowery (old)",40.71413089,-73.9970468,15696,"Subscriber",1962,2
500,"2019-12-02 09:18:36.8870","2019-12-02 09:26:57.3560",268,"Howard St & Centre St",40.71910537,-73.99973337,279,"Peck Slip & Front St",40.707873,-74.00167,27903,"Subscriber",1994,1
2116,"2019-12-02 09:52:58.7490","2019-12-02 10:28:15.4230",402,"Broadway & E 22 St",40.7403432,-73.98955109,280,"E 10 St & 5 Ave",40.73331967,-73.99510132,39648,"Subscriber",1991,1
417,"2019-12-02 10:44:53.7460","2019-12-02 10:51:51.6450",3288,"E 88 St & 1 Ave",40.778301,-73.9488134,3725,"2 Ave & E 72 St",40.7687620293096,-73.95840793848038,15818,"Subscriber",1966,1
427,"2019-12-02 12:14:21.7670","2019-12-02 12:21:29.5660",519,"Pershing Square North",40.751873,-73.977706,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,21299,"Subscriber",1970,1
430,"2019-12-02 14:04:39.7690","2019-12-02 14:11:50.2710",3620,"11 St & 43 Ave",40.7519071,-73.9479119,3121,"Jackson Ave & 46 Rd",40.74524768,-73.94733276,28526,"Subscriber",1993,2
224,"2019-12-02 15:52:24.5060","2019-12-02 15:56:08.5290",3721,"31 St & Newtown Ave",40.7675487799971,-73.9209334552288,3605,"31 Ave & Crescent St",40.7658346,-73.9265474,40372,"Subscriber",1990,2
694,"2019-12-02 17:06:37.3390","2019-12-02 17:18:11.6300",497,"E 17 St & Broadway",40.73704984,-73.99009296,3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,41874,"Subscriber",1988,1
113,"2019-12-02 17:41:56.6610","2019-12-02 17:43:49.9710",3115,"India St & Manhattan Ave",40.73232194,-73.9550858,3469,"India St & West St",40.73181401720966,-73.95995020866394,34076,"Subscriber",1980,2
962,"2019-12-02 18:15:29.5350","2019-12-02 18:31:32.2810",435,"W 21 St & 6 Ave",40.74173969,-73.99415556,2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,21080,"Subscriber",1988,1
1859,"2019-12-02 18:51:15.8350","2019-12-02 19:22:15.2080",383,"Greenwich Ave & Charles St",40.735238,-74.000271,343,"Clinton Ave & Flushing Ave",40.69794,-73.96986848,28265,"Customer",1985,1
233,"2019-12-02 19:47:58.1030","2019-12-02 19:51:51.6980",472,"E 32 St & Park Ave",40.7457121,-73.98194829,536,"1 Ave & E 30 St",40.74144387,-73.97536082,38539,"Subscriber",1989,1
