"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
273,"2019-11-01 00:00:00.2930","2019-11-01 00:04:34.1880",237,"E 11 St & 2 Ave",40.73047309,-73.98672378,335,"Washington Pl & Broadway",40.72903917,-73.99404649,16773,"Subscriber",1989,1
662,"2019-11-01 04:38:37.5550","2019-11-01 04:49:40.4210",504,"1 Ave & E 16 St",40.73221853,-73.98165557,128,"MacDougal St & Prince St",40.72710258,-74.00297088,28330,"Subscriber",1968,1
612,"2019-11-01 06:26:00.2800","2019-11-01 06:36:12.7290",482,"W 15 St & 7 Ave",40.73935542,-73.99931783,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,21649,"Subscriber",1993,2
779,"2019-11-01 06:58:32.6610","2019-11-01 07:11:32.0910",489,"10 Ave & W 28 St",40.75066386,-74.00176802,173,"Broadway & W 49 St",40.76068327096592,-73.9845272898674,16846,"Customer",1978,1
452,"2019-11-01 07:22:35.2950","2019-11-01 07:30:07.8070",3233,"E 48 St & 5 Ave",40.75724567911726,-73.97805914282799,468,"Broadway & W 56 St",40.7652654,-73.98192338,41358,"Subscriber",1970,1
281,"2019-11-01 07:40:13.5770","2019-11-01 07:44:55.3590",514,"12 Ave & W 40 St",40.76087502,-74.00277668,489,"10 Ave & W 28 St",40.75066386,-74.00176802,28718,"Subscriber",1979,1
314,"2019-11-01 07:53:01.2700","2019-11-01 07:58:15.7060",301,"E 2 St & Avenue B",40.72217444,-73.98368779,342,"Columbia St & Rivington St",40.71739973,-73.98016555,38790,"Subscriber",1959,1
531,"2019-11-01 08:05:34.6250","2019-11-01 08:14:26.0080",501,"FDR Drive & E 35 St",40.744219,-73.97121214,522,"E 51 St & Lexington Ave",40.75714758,-73.97207836,16460,"Subscriber",1989,1
1375,"2019-11-01 08:15:58.5880","2019-11-01 08:38:54.5170",355,"Bayard St & Baxter St",40.71602118,-73.99974372,458,"11 Ave & W 27 St",40.751396,-74.005226,38295,"Subscriber",1991,1
567,"2019-11-01 08:25:40.4720","2019-11-01 08:35:08.3200",530,"11 Ave & W 59 St",40.77149671054441,-73.99046033620834,3287,"W 87 St & West End Ave",40.789622,-73.97757,21714,"Subscriber",1974,1
1184,"2019-11-01 08:34:37.6810","2019-11-01 08:54:22.5860",514,"12 Ave & W 40 St",40.76087502,-74.00277668,426,"West St & Chambers St",40.71754834,-74.01322069,41336,"Subscriber",1965,1
1065,"2019-11-01 08:42:28.2030","2019-11-01 09:00:13.7110",346,"Bank St & Hudson St",40.73652889,-74.00618026,3686,"Gansevoort St & Hudson St",40.739448201304036,-74.00507032871246,18343,"Subscriber",1989,2
297,"2019-11-01 08:50:15.3300","2019-11-01 08:55:13.0860",3724,"7 Ave & Central Park South",40.7667405590595,-73.9790689945221,173,"Broadway & W 49 St",40.76068327096592,-73.9845272898674,25538,"Subscriber",1974,1
316,"2019-11-01 08:58:57.2240","2019-11-01 09:04:13.4400",427,"Bus Slip & State St",40.701907,-74.013942,3002,"South End Ave & Liberty St",40.711512,-74.015756,35291,"Subscriber",1984,2
3199,"2019-11-01 09:08:25.4190","2019-11-01 10:01:44.7030",437,"Macon St & Nostrand Ave",40.6809833854,-73.9500479759,364,"Lafayette Ave & Classon Ave",40.68900443,-73.96023854,30603,"Subscriber",1972,1
556,"2019-11-01 09:18:05.5970","2019-11-01 09:27:21.8000",3129,"Queens Plaza North & Crescent St",40.75110165,-73.94073717,3129,"Queens Plaza North & Crescent St",40.75110165,-73.94073717,28304,"Subscriber",1979,1
387,"2019-11-01 09:28:32.0630","2019-11-01 09:34:59.4010",285,"Broadway & E 14 St",40.73454567,-73.99074142,3263,"Cooper Square & Astor Pl",40.72951496224949,-73.99075269699097,38671,"Subscriber",1963,2
116,"2019-11-01 09:40:43.2630","2019-11-01 09:42:40.2070",3325,"E 95 St & 3 Ave",40.7849032,-73.950503,3336,"E 97 St & Madison Ave",40.787801,-73.953559,26379,"Subscriber",1986,1
1239,"2019-11-01 09:54:37.9420","2019-11-01 10:15:17.1930",3674,"Jay St & York St",40.701403172577244,-73.98672670125961,3263,"Cooper Square & Astor Pl",40.72951496224949,-73.99075269699097,30955,"Subscriber",1988,2
