"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"558","2014-04-01 00:00:07","2014-04-01 00:09:25","82","St James Pl & Pearl St","40.71117416","-74.00016545","2008","Little West St & 1 Pl","40.70569254","-74.01677685","21062","Subscriber","1982","1"
"552","2014-04-01 07:08:36","2014-04-01 07:17:48","511","E 14 St & Avenue B","40.72938685","-73.97772429","293","Lafayette St & E 8 St","40.73028666","-73.9907647","14614","Subscriber","1982","2"
"1252","2014-04-01 07:57:19","2014-04-01 08:18:11","504","1 Ave & E 15 St","40.73221853","-73.98165557","457","Broadway & W 58 St","40.76695317","-73.98169333","21297","Subscriber","1959","1"
"247","2014-04-01 08:29:11","2014-04-01 08:33:18","174","E 25 St & 1 Ave","40.7381765","-73.97738662","537","Lexington Ave & E 24 St","40.74025878","-73.98409214","15833","Subscriber","1988","1"
"432","2014-04-01 08:51:04","2014-04-01 08:58:16","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","260","Broad St & Bridge St","40.70365182","-74.01167797","20761","Subscriber","1974","1"
"559","2014-04-01 09:17:48","2014-04-01 09:27:07","405","Washington St & Gansevoort St","40.739323","-74.008119","442","W 27 St & 7 Ave","40.746647","-73.993915","14574","Subscriber","1988","1"
"278","2014-04-01 09:56:36","2014-04-01 10:01:14","379","W 31 St & 7 Ave","40.749156","-73.9916","334","W 20 St & 7 Ave","40.74238787","-73.99726235","20530","Subscriber","1974","1"
"299","2014-04-01 10:58:39","2014-04-01 11:03:38","432","E 7 St & Avenue A","40.72621788","-73.98379855","293","Lafayette St & E 8 St","40.73028666","-73.9907647","16953","Subscriber","1988","1"
"904","2014-04-01 12:09:36","2014-04-01 12:24:40","509","9 Ave & W 22 St","40.7454973","-74.00197139","537","Lexington Ave & E 24 St","40.74025878","-73.98409214","20729","Subscriber","1970","1"
"508","2014-04-01 13:06:36","2014-04-01 13:15:04","444","Broadway & W 24 St","40.7423543","-73.98915076","345","W 13 St & 6 Ave","40.73649403","-73.99704374","20073","Subscriber","1967","2"
"5250","2014-04-01 13:58:30","2014-04-01 15:26:00","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","480","W 53 St & 10 Ave","40.76669671","-73.99061728","17148","Customer",\N,"0"
"1014","2014-04-01 14:49:47","2014-04-01 15:06:41","311","Norfolk St & Broome St","40.7172274","-73.98802084","483","E 12 St & 3 Ave","40.73223272","-73.98889957","16060","Subscriber","1976","1"
"699","2014-04-01 15:39:15","2014-04-01 15:50:54","499","Broadway & W 60 St","40.76915505","-73.98191841","505","6 Ave & W 33 St","40.74901271","-73.98848395","21071","Customer",\N,"0"
"1310","2014-04-01 16:22:58","2014-04-01 16:44:48","315","South St & Gouverneur Ln","40.70355377","-74.00670227","428","E 3 St & 1 Ave","40.72467721","-73.98783413","18043","Subscriber","1953","1"
"851","2014-04-01 16:58:50","2014-04-01 17:13:01","502","Henry St & Grand St","40.714215","-73.981346","382","University Pl & E 14 St","40.73492695","-73.99200509","16659","Subscriber","1979","1"
"219","2014-04-01 17:21:37","2014-04-01 17:25:16","444","Broadway & W 24 St","40.7423543","-73.98915076","379","W 31 St & 7 Ave","40.749156","-73.9916","21483","Subscriber","1977","1"
"523","2014-04-01 17:43:25","2014-04-01 17:52:08","212","W 16 St & The High Line","40.74334935","-74.00681753","521","8 Ave & W 31 St","40.75044999","-73.99481051","19769","Subscriber","1970","1"
"237","2014-04-01 18:04:15","2014-04-01 18:08:12","233","Joralemon St & Adams St","40.69246277","-73.98963911","392","Jay St & Tech Pl","40.695065","-73.987167","16224","Subscriber","1977","1"
"224","2014-04-01 18:22:59","2014-04-01 18:26:43","439","E 4 St & 2 Ave","40.7262807","-73.98978041","326","E 11 St & 1 Ave","40.72953837","-73.98426726","21366","Subscriber","1989","1"
"465","2014-04-01 18:43:59","2014-04-01 18:51:44","500","Broadway & W 51 St","40.76228826","-73.98336183","477","W 41 St & 8 Ave","40.75640548","-73.9900262","15525","Subscriber","1979","1"
"221","2014-04-01 19:09:02","2014-04-01 19:12:43","328","Watts St & Greenwich St","40.72405549","-74.00965965","347","W Houston St & Hudson St","40.72873888","-74.00748842","18167","Subscriber","1969","1"
"901","2014-04-01 19:43:58","2014-04-01 19:58:59","257","Lispenard St & Broadway","40.71939226","-74.00247214","445","E 10 St & Avenue A","40.72740794","-73.98142006","15860","Subscriber","1972","2"
"773","2014-04-01 20:36:30","2014-04-01 20:49:23","497","E 17 St & Broadway","40.73704984","-73.99009296","369","Washington Pl & 6 Ave","40.73224119","-74.00026394","18969","Subscriber","1985","1"
