Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
2007,2016-12-01 10:29:09,2016-12-01 11:02:37,2008,Little West St & 1 Pl,40.70569254,-74.01677685,509,9 Ave & W 22 St,40.7454973,-74.00197139,22875,Subscriber,1982,2
897,2016-12-01 11:04:21,2016-12-01 11:19:18,492,W 33 St & 7 Ave,40.75019995,-73.99093085,368,Carmine St & 6 Ave,40.73038599,-74.00214988,25141,Subscriber,1987,1
196,2016-12-01 11:42:17,2016-12-01 11:45:34,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,3134,3 Ave & E 62 St,40.76312584,-73.96526895,19071,Subscriber,1971,1
237,2016-12-01 12:13:22,2016-12-01 12:17:20,469,Broadway & W 53 St,40.76344058,-73.98268129,513,W 56 St & 10 Ave,40.768254,-73.988639,18618,Subscriber,1970,1
255,2016-12-01 12:43:27,2016-12-01 12:47:43,167,E 39 St & 3 Ave,40.7489006,-73.97604882,455,1 Ave & E 44 St,40.75001986,-73.96905301,23511,Subscriber,1973,1
188,2016-12-01 13:13:55,2016-12-01 13:17:03,368,Carmine St & 6 Ave,40.73038599,-74.00214988,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,17320,Subscriber,1981,2
396,2016-12-01 13:42:52,2016-12-01 13:49:29,3244,University Pl & E 8 St,40.73143724085228,-73.99490341544151,116,W 17 St & 8 Ave,40.74177603,-74.00149746,25437,Subscriber,1996,1
764,2016-12-01 14:13:38,2016-12-01 14:26:22,518,E 39 St & 2 Ave,40.74780373,-73.9734419,432,E 7 St & Avenue A,40.72621788,-73.98379855,21339,Subscriber,1984,2
455,2016-12-01 14:43:37,2016-12-01 14:51:13,461,E 20 St & 2 Ave,40.73587678,-73.98205027,335,Washington Pl & Broadway,40.72903917,-73.99404649,22052,Subscriber,1990,1
1438,2016-12-01 15:12:23,2016-12-01 15:36:22,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,22753,Subscriber,1971,1
823,2016-12-01 15:41:40,2016-12-01 15:55:23,478,11 Ave & W 41 St,40.76030096,-73.99884222,435,W 21 St & 6 Ave,40.74173969,-73.99415556,26927,Subscriber,1991,1
225,2016-12-01 16:07:51,2016-12-01 16:11:36,3412,Pacific St & Nevins St,40.6853761,-73.98302136,3421,Hoyt St & Warren St,40.6843549,-73.98901629,14593,Subscriber,1972,1
234,2016-12-01 16:33:34,2016-12-01 16:37:28,524,W 43 St & 6 Ave,40.75527307,-73.98316936,526,E 33 St & 5 Ave,40.74765947,-73.98490707,26726,Subscriber,1983,2
710,2016-12-01 16:54:27,2016-12-01 17:06:17,474,5 Ave & E 29 St,40.7451677,-73.98683077,326,E 11 St & 1 Ave,40.72953837,-73.98426726,19746,Subscriber,1980,2
248,2016-12-01 17:11:00,2016-12-01 17:15:09,500,Broadway & W 51 St,40.76228826,-73.98336183,3233,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,21983,Subscriber,1969,1
1000,2016-12-01 17:25:53,2016-12-01 17:42:33,316,Fulton St & William St,40.70955958,-74.00653609,483,E 12 St & 3 Ave,40.73223272,-73.98889957,20307,Subscriber,1985,2
502,2016-12-01 17:40:20,2016-12-01 17:48:43,3244,University Pl & E 8 St,40.73143724085228,-73.99490341544151,466,W 25 St & 6 Ave,40.74395411,-73.99144871,15215,Subscriber,1969,1
187,2016-12-01 17:53:48,2016-12-01 17:56:55,402,Broadway & E 22 St,40.7403432,-73.98955109,496,E 16 St & 5 Ave,40.73726186,-73.99238967,19297,Subscriber,1986,1
208,2016-12-01 18:07:05,2016-12-01 18:10:34,2010,Grand St & Greene St,40.72165481,-74.00234737,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,18638,Subscriber,1979,1
282,2016-12-01 18:20:10,2016-12-01 18:24:52,519,Pershing Square North,40.751873,-73.977706,472,E 32 St & Park Ave,40.7457121,-73.98194829,23135,Subscriber,1967,1
431,2016-12-01 18:34:10,2016-12-01 18:41:21,484,W 44 St & 5 Ave,40.75500254,-73.98014437,474,5 Ave & E 29 St,40.7451677,-73.98683077,23502,Subscriber,1985,1
697,2016-12-01 18:49:12,2016-12-01 19:00:50,3410,Dean St & Hoyt St,40.6864442,-73.98759104,3335,Union St & 4 Ave,40.6772744,-73.98282002,24079,Subscriber,1979,1
1524,2016-12-01 19:06:29,2016-12-01 19:31:54,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,19749,Subscriber,1963,1
674,2016-12-01 19:24:53,2016-12-01 19:36:07,485,W 37 St & 5 Ave,40.75038009,-73.98338988,450,W 49 St & 8 Ave,40.76227205,-73.98788205,26607,Subscriber,1985,2
1715,2016-12-01 19:48:37,2016-12-01 20:17:12,348,W Broadway & Spring St,40.72490985,-74.00154702,440,E 45 St & 3 Ave,40.75255434,-73.97282625,17901,Customer,,0
518,2016-12-01 20:15:07,2016-12-01 20:23:46,326,E 11 St & 1 Ave,40.72953837,-73.98426726,368,Carmine St & 6 Ave,40.73038599,-74.00214988,22757,Subscriber,1964,1
399,2016-12-01 20:46:25,2016-12-01 20:53:04,3264,E 61 St & Park Ave,40.764210071690634,-73.96910458803177,457,Broadway & W 58 St,40.76695317,-73.98169333,24289,Subscriber,1986,1
414,2016-12-01 21:26:27,2016-12-01 21:33:22,3288,E 88 St & 1 Ave,40.778301,-73.9488134,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,19836,Subscriber,1989,2
780,2016-12-01 22:16:06,2016-12-01 22:29:07,345,W 13 St & 6 Ave,40.73649403,-73.99704374,511,E 14 St & Avenue B,40.72938685,-73.97772429,27022,Subscriber,1951,1
1052,2016-12-01 23:36:48,2016-12-01 23:54:20,345,W 13 St & 6 Ave,40.73649403,-73.99704374,450,W 49 St & 8 Ave,40.76227205,-73.98788205,24324,Subscriber,1994,1
995,2016-12-02 05:42:02,2016-12-02 05:58:37,3100,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,3126,44 Dr & Jackson Ave,40.74718234,-73.9432635,22089,Subscriber,1980,1
1288,2016-12-02 06:48:27,2016-12-02 07:09:55,448,W 37 St & 10 Ave,40.75660359,-73.9979009,328,Watts St & Greenwich St,40.72405549,-74.00965965,27011,Subscriber,1979,2
406,2016-12-02 07:21:04,2016-12-02 07:27:51,174,E 25 St & 1 Ave,40.7381765,-73.97738662,474,5 Ave & E 29 St,40.7451677,-73.98683077,14949,Subscriber,1991,1
355,2016-12-02 07:42:20,2016-12-02 07:48:15,379,W 31 St & 7 Ave,40.749156,-73.9916,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,15327,Subscriber,1973,1
1015,2016-12-02 07:58:36,2016-12-02 08:15:31,445,E 10 St & Avenue A,40.72740794,-73.98142006,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,25216,Subscriber,1963,2
312,2016-12-02 08:13:27,2016-12-02 08:18:40,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,3141,1 Ave & E 68 St,40.76500525,-73.95818491,17938,Subscriber,1958,2
502,2016-12-02 08:26:21,2016-12-02 08:34:44,442,W 27 St & 7 Ave,40.746647,-73.993915,458,11 Ave & W 27 St,40.751396,-74.005226,16881,Subscriber,1987,2
1502,2016-12-02 08:37:57,2016-12-02 09:03:00,3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,224,Spruce St & Nassau St,40.71146364,-74.00552427,15081,Subscriber,1985,1
119,2016-12-02 08:48:35,2016-12-02 08:50:34,418,Front St & Gold St,40.70224,-73.982578,430,York St & Jay St,40.7014851,-73.98656928,19788,Subscriber,1972,1
481,2016-12-02 08:59:58,2016-12-02 09:07:59,3300,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,3401,2 Ave & 9 St,40.6724811,-73.99331394,14785,Subscriber,1972,1
616,2016-12-02 09:14:12,2016-12-02 09:24:29,174,E 25 St & 1 Ave,40.7381765,-73.97738662,253,W 13 St & 5 Ave,40.73543934,-73.99453948,18157,Subscriber,1994,1
560,2016-12-02 09:30:41,2016-12-02 09:40:02,3224,W 13 St & Hudson St,40.73997354103409,-74.00513872504234,3436,Greenwich St & Hubert St,40.721319,-74.010065,27032,Subscriber,1992,1
1168,2016-12-02 09:50:55,2016-12-02 10:10:24,498,Broadway & W 32 St,40.74854862,-73.98808416,257,Lispenard St & Broadway,40.71939226,-74.00247214,15681,Customer,,0
167,2016-12-02 10:19:50,2016-12-02 10:22:38,3148,E 84 St & 1 Ave,40.77565541,-73.95068615,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,19841,Subscriber,1990,1
881,2016-12-02 10:55:26,2016-12-02 11:10:08,444,Broadway & W 24 St,40.7423543,-73.98915076,458,11 Ave & W 27 St,40.751396,-74.005226,22633,Subscriber,1989,1
550,2016-12-02 11:34:43,2016-12-02 11:43:53,320,Leonard St & Church St,40.717571,-74.005549,358,Christopher St & Greenwich St,40.73291553,-74.00711384,24055,Subscriber,1990,1
2294,2016-12-02 12:07:00,2016-12-02 12:45:14,3145,E 84 St & Park Ave,40.77862688,-73.95772073,368,Carmine St & 6 Ave,40.73038599,-74.00214988,16850,Subscriber,1972,1
1361,2016-12-02 12:38:04,2016-12-02 13:00:45,503,E 20 St & Park Ave,40.73827428,-73.98751968,3141,1 Ave & E 68 St,40.76500525,-73.95818491,26870,Subscriber,1965,1
293,2016-12-02 13:07:55,2016-12-02 13:12:48,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,2004,6 Ave & Broome St,40.724399,-74.004704,22167,Subscriber,1994,1
642,2016-12-02 13:37:47,2016-12-02 13:48:29,490,8 Ave & W 33 St,40.751551,-73.993934,3258,W 27 St & 10 Ave,40.75018156325683,-74.00218427181244,18194,Subscriber,1982,1
179,2016-12-02 14:06:36,2016-12-02 14:09:36,79,Franklin St & W Broadway,40.71911552,-74.00666661,2004,6 Ave & Broome St,40.724399,-74.004704,20704,Subscriber,1955,1
1432,2016-12-02 14:31:56,2016-12-02 14:55:49,3141,1 Ave & E 68 St,40.76500525,-73.95818491,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,20277,Subscriber,1985,1
1739,2016-12-02 14:56:56,2016-12-02 15:25:56,3343,W 107 St & Columbus Ave,40.7997568,-73.9621128676,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,23389,Subscriber,1959,2
255,2016-12-02 15:24:58,2016-12-02 15:29:14,360,William St & Pine St,40.70717936,-74.00887308,319,Fulton St & Broadway,40.711066,-74.009447,24228,Subscriber,1978,1
166,2016-12-02 15:48:06,2016-12-02 15:50:52,477,W 41 St & 8 Ave,40.75640548,-73.9900262,3236,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,20208,Subscriber,1972,1
522,2016-12-02 16:10:33,2016-12-02 16:19:16,524,W 43 St & 6 Ave,40.75527307,-73.98316936,3259,9 Ave & W 28 St,40.74937024193277,-73.99923384189606,16511,Subscriber,1989,1
308,2016-12-02 16:29:55,2016-12-02 16:35:03,423,W 54 St & 9 Ave,40.76584941,-73.98690506,500,Broadway & W 51 St,40.76228826,-73.98336183,19977,Customer,,0
664,2016-12-02 16:49:07,2016-12-02 17:00:11,503,E 20 St & Park Ave,40.73827428,-73.98751968,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,15369,Subscriber,1969,1
464,2016-12-02 17:06:50,2016-12-02 17:14:35,410,Suffolk St & Stanton St,40.72066442,-73.98517977,3427,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,19836,Subscriber,1984,1
1294,2016-12-02 17:21:06,2016-12-02 17:42:40,423,W 54 St & 9 Ave,40.76584941,-73.98690506,435,W 21 St & 6 Ave,40.74173969,-73.99415556,25965,Subscriber,1956,1
252,2016-12-02 17:34:55,2016-12-02 17:39:07,3285,W 87 St  & Amsterdam Ave,40.78839,-73.9747,3162,W 78 St & Broadway,40.78339981,-73.98093133,21258,Subscriber,1953,1
2617,2016-12-02 17:48:30,2016-12-02 18:32:08,484,W 44 St & 5 Ave,40.75500254,-73.98014437,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,25462,Subscriber,1993,1
2004,2016-12-02 18:03:10,2016-12-02 18:36:34,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,293,Lafayette St & E 8 St,40.73028666,-73.9907647,16754,Subscriber,1979,1
773,2016-12-02 18:17:51,2016-12-02 18:30:45,402,Broadway & E 22 St,40.7403432,-73.98955109,477,W 41 St & 8 Ave,40.75640548,-73.9900262,20896,Subscriber,1975,1
466,2016-12-02 18:34:30,2016-12-02 18:42:16,392,Jay St & Tech Pl,40.695065,-73.987167,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,19918,Subscriber,1974,1
424,2016-12-02 18:52:54,2016-12-02 18:59:59,251,Mott St & Prince St,40.72317958,-73.99480012,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,23957,Subscriber,1982,1
537,2016-12-02 19:14:23,2016-12-02 19:23:21,285,Broadway & E 14 St,40.73454567,-73.99074142,2003,1 Ave & E 18 St,40.733812191966315,-73.98054420948029,26924,Subscriber,1970,2
391,2016-12-02 19:38:40,2016-12-02 19:45:11,362,Broadway & W 37 St,40.75172632,-73.98753523,466,W 25 St & 6 Ave,40.74395411,-73.99144871,16892,Subscriber,1989,1
1127,2016-12-02 20:11:08,2016-12-02 20:29:56,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,22647,Subscriber,1960,1
346,2016-12-02 20:55:37,2016-12-02 21:01:23,435,W 21 St & 6 Ave,40.74173969,-73.99415556,491,E 24 St & Park Ave S,40.74096374,-73.98602213,20756,Subscriber,1950,1
1729,2016-12-02 21:54:07,2016-12-02 22:22:57,503,E 20 St & Park Ave,40.73827428,-73.98751968,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,21534,Subscriber,1982,1
498,2016-12-02 23:08:33,2016-12-02 23:16:51,440,E 45 St & 3 Ave,40.75255434,-73.97282625,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,18335,Subscriber,1994,1
380,2016-12-03 01:10:28,2016-12-03 01:16:49,128,MacDougal St & Prince St,40.72710258,-74.00297088,247,Perry St & Bleecker St,40.73535398,-74.00483091,17902,Subscriber,1990,1
457,2016-12-03 07:30:53,2016-12-03 07:38:30,3244,University Pl & E 8 St,40.73143724085228,-73.99490341544151,358,Christopher St & Greenwich St,40.73291553,-74.00711384,17076,Subscriber,1961,2
922,2016-12-03 08:46:26,2016-12-03 09:01:48,433,E 13 St & Avenue A,40.72955361,-73.98057249,280,E 10 St & 5 Ave,40.73331967,-73.99510132,26862,Subscriber,1970,2
194,2016-12-03 09:32:34,2016-12-03 09:35:48,3100,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,3098,Leonard St & Bayard St,40.71928,-73.94861,15166,Subscriber,1987,1
181,2016-12-03 10:05:08,2016-12-03 10:08:10,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3131,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,15983,Subscriber,1989,1
1456,2016-12-03 10:36:03,2016-12-03 11:00:19,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3165,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,25434,Customer,,0
544,2016-12-03 11:03:48,2016-12-03 11:12:52,514,12 Ave & W 40 St,40.76087502,-74.00277668,225,W 14 St & The High Line,40.74195138,-74.00803013,23383,Subscriber,1990,1
416,2016-12-03 11:30:09,2016-12-03 11:37:06,358,Christopher St & Greenwich St,40.73291553,-74.00711384,470,W 20 St & 8 Ave,40.74345335,-74.00004031,24850,Subscriber,1989,1
1346,2016-12-03 11:54:23,2016-12-03 12:16:49,529,W 42 St & 8 Ave,40.7575699,-73.99098507,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,22558,Subscriber,1984,1
1044,2016-12-03 12:18:26,2016-12-03 12:35:51,303,Mercer St & Spring St,40.72362738,-73.99949601,3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,26049,Subscriber,1979,1
397,2016-12-03 12:40:42,2016-12-03 12:47:19,279,Peck Slip & Front St,40.707873,-74.00167,531,Forsyth St & Broome St,40.71893904,-73.99266288,21244,Subscriber,1980,1
656,2016-12-03 13:02:52,2016-12-03 13:13:49,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,225,W 14 St & The High Line,40.74195138,-74.00803013,22236,Subscriber,1951,2
1307,2016-12-03 13:24:59,2016-12-03 13:46:47,434,9 Ave & W 18 St,40.74317449,-74.00366443,446,W 24 St & 7 Ave,40.74487634,-73.99529885,19821,Subscriber,1951,1
1025,2016-12-03 13:46:41,2016-12-03 14:03:46,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,430,York St & Jay St,40.7014851,-73.98656928,15423,Customer,,0
297,2016-12-03 14:08:41,2016-12-03 14:13:38,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,14767,Subscriber,1989,1
751,2016-12-03 14:32:16,2016-12-03 14:44:47,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,119,Park Ave & St Edwards St,40.69608941,-73.97803415,22925,Subscriber,1985,2
1851,2016-12-03 14:56:01,2016-12-03 15:26:53,237,E 11 St & 2 Ave,40.73047309,-73.98672378,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,17838,Subscriber,1993,2
859,2016-12-03 15:19:45,2016-12-03 15:34:05,507,E 25 St & 2 Ave,40.73912601,-73.97973776,265,Stanton St & Chrystie St,40.72229346,-73.99147535,17363,Subscriber,1987,1
482,2016-12-03 15:42:23,2016-12-03 15:50:25,479,9 Ave & W 45 St,40.76019252,-73.9912551,494,W 26 St & 8 Ave,40.74734825,-73.99723551,25084,Subscriber,1989,2
1633,2016-12-03 16:03:39,2016-12-03 16:30:52,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,26118,Customer,,0
1315,2016-12-03 16:27:22,2016-12-03 16:49:17,3435,Grand St & Elizabeth St,40.718822,-73.99596,494,W 26 St & 8 Ave,40.74734825,-73.99723551,27259,Subscriber,1990,1
1251,2016-12-03 16:53:24,2016-12-03 17:14:15,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,26343,,1989,1
437,2016-12-03 17:21:41,2016-12-03 17:28:59,257,Lispenard St & Broadway,40.71939226,-74.00247214,331,Pike St & Monroe St,40.71173107,-73.99193043,24156,Subscriber,1988,1
52407,2016-12-03 17:51:55,2016-12-04 08:25:23,458,11 Ave & W 27 St,40.751396,-74.005226,3166,Riverside Dr & W 72 St,40.78057799010334,-73.98562431335449,22757,Customer,,0
660,2016-12-03 18:25:52,2016-12-03 18:36:53,442,W 27 St & 7 Ave,40.746647,-73.993915,325,E 19 St & 3 Ave,40.73624527,-73.98473765,25821,Subscriber,1962,2
188,2016-12-03 19:02:12,2016-12-03 19:05:21,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,345,W 13 St & 6 Ave,40.73649403,-73.99704374,26641,Subscriber,1961,1
658,2016-12-03 19:45:31,2016-12-03 19:56:29,153,E 40 St & 5 Ave,40.752062307,-73.9816324043,505,6 Ave & W 33 St,40.74901271,-73.98848395,20948,Subscriber,1982,2
1696,2016-12-03 20:40:41,2016-12-03 21:08:58,335,Washington Pl & Broadway,40.72903917,-73.99404649,3243,E 58 St & 1 Ave,40.75892386377695,-73.96226227283478,25291,Subscriber,1986,1
522,2016-12-03 21:53:08,2016-12-03 22:01:51,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,293,Lafayette St & E 8 St,40.73028666,-73.9907647,25305,Subscriber,1957,1
842,2016-12-03 23:30:35,2016-12-03 23:44:38,2004,6 Ave & Broome St,40.724399,-74.004704,330,Reade St & Broadway,40.71450451,-74.00562789,19235,Subscriber,1987,1
455,2016-12-04 01:37:09,2016-12-04 01:44:44,3263,Cooper Square & E 7 St,40.72923649910006,-73.99086803197861,295,Pike St & E Broadway,40.71406667,-73.99293911,24284,Subscriber,1992,1
117,2016-12-04 07:59:51,2016-12-04 08:01:49,467,Dean St & 4 Ave,40.68312489,-73.97895137,3417,Baltic St & 5 Ave,40.6795766,-73.97854971,15872,Subscriber,1995,1
598,2016-12-04 09:18:43,2016-12-04 09:28:42,432,E 7 St & Avenue A,40.72621788,-73.98379855,402,Broadway & E 22 St,40.7403432,-73.98955109,26324,Subscriber,1983,2
1031,2016-12-04 10:04:12,2016-12-04 10:21:23,475,E 16 St & Irving Pl,40.73524276,-73.98758561,3428,8 Ave & W 16 St,40.740983,-74.001702,18056,Customer,,0
988,2016-12-04 10:40:24,2016-12-04 10:56:52,388,W 26 St & 10 Ave,40.749717753,-74.002950346,491,E 24 St & Park Ave S,40.74096374,-73.98602213,19148,,1955,2
380,2016-12-04 11:10:11,2016-12-04 11:16:32,432,E 7 St & Avenue A,40.72621788,-73.98379855,3260,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,25930,Subscriber,1987,1
470,2016-12-04 11:38:27,2016-12-04 11:46:17,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,22590,Subscriber,1983,1
1372,2016-12-04 12:05:12,2016-12-04 12:28:04,3143,5 Ave & E 78 St,40.77682863439968,-73.96388769149779,3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,18237,Customer,,0
777,2016-12-04 12:30:49,2016-12-04 12:43:47,285,Broadway & E 14 St,40.73454567,-73.99074142,348,W Broadway & Spring St,40.72490985,-74.00154702,16067,Subscriber,1952,1
872,2016-12-04 12:52:31,2016-12-04 13:07:04,3346,Berkeley Pl & 7 Ave,40.675146838709786,-73.97523209452629,390,Duffield St & Willoughby St,40.69221589,-73.9842844,26375,Subscriber,1950,1
1130,2016-12-04 13:16:06,2016-12-04 13:34:57,428,E 3 St & 1 Ave,40.72467721,-73.98783413,529,W 42 St & 8 Ave,40.7575699,-73.99098507,17959,Subscriber,1993,1
402,2016-12-04 13:37:49,2016-12-04 13:44:32,487,E 20 St & FDR Drive,40.73314259,-73.97573881,402,Broadway & E 22 St,40.7403432,-73.98955109,23320,Subscriber,1992,1
900,2016-12-04 14:00:53,2016-12-04 14:15:53,499,Broadway & W 60 St,40.76915505,-73.98191841,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,18402,Subscriber,1957,1
1157,2016-12-04 14:24:25,2016-12-04 14:43:42,3282,5 Ave & E 88 St,40.78307,-73.95939,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,16188,,1992,2
500,2016-12-04 14:48:35,2016-12-04 14:56:55,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,310,State St & Smith St,40.68926942,-73.98912867,26084,Subscriber,1978,1
512,2016-12-04 15:14:07,2016-12-04 15:22:40,3428,8 Ave & W 16 St,40.740983,-74.001702,497,E 17 St & Broadway,40.73704984,-73.99009296,26691,Customer,,0
692,2016-12-04 15:39:40,2016-12-04 15:51:13,379,W 31 St & 7 Ave,40.749156,-73.9916,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,23511,Subscriber,1990,1
383,2016-12-04 16:01:39,2016-12-04 16:08:02,536,1 Ave & E 30 St,40.74144387,-73.97536082,379,W 31 St & 7 Ave,40.749156,-73.9916,25358,Subscriber,1991,1
1256,2016-12-04 16:23:58,2016-12-04 16:44:55,3166,Riverside Dr & W 72 St,40.78057799010334,-73.98562431335449,478,11 Ave & W 41 St,40.76030096,-73.99884222,14574,Customer,,0
478,2016-12-04 16:48:52,2016-12-04 16:56:51,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,317,E 6 St & Avenue B,40.72453734,-73.98185424,25855,Subscriber,1993,1
795,2016-12-04 17:19:36,2016-12-04 17:32:52,469,Broadway & W 53 St,40.76344058,-73.98268129,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,16299,Subscriber,1984,2
1106,2016-12-04 17:51:40,2016-12-04 18:10:07,496,E 16 St & 5 Ave,40.73726186,-73.99238967,3002,South End Ave & Liberty St,40.711512,-74.015756,15866,Subscriber,1971,2
933,2016-12-04 18:25:01,2016-12-04 18:40:35,3167,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,3362,Madison Ave & E 82 St,40.7781314,-73.96069399,20366,Subscriber,,0
833,2016-12-04 19:03:34,2016-12-04 19:17:27,3043,Lewis Ave & Decatur St,40.6814598,-73.934903,3071,Boerum St & Broadway,40.70538077,-73.94976519,26116,Subscriber,1983,1
