"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
362,"2017-09-01 00:00:17","2017-09-01 00:06:19",3331,"Riverside Dr & W 104 St",40.8013434,-73.9711457439,3328,"W 100 St & Manhattan Ave",40.795,-73.9645,14530,"Subscriber",1993,1
458,"2017-09-01 03:36:07","2017-09-01 03:43:45",3263,"Cooper Square & E 7 St",40.72923649910006,-73.99086803197861,537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,28410,"Subscriber",1998,1
707,"2017-09-01 06:30:45","2017-09-01 06:42:32",151,"Cleveland Pl & Spring St",40.722103786686034,-73.99724900722504,307,"Canal St & Rutgers St",40.71427487,-73.98990025,30490,"Subscriber",1972,1
2129,"2017-09-01 07:05:55","2017-09-01 07:41:25",3178,"Riverside Dr & W 78 St",40.78414472,-73.98362492,387,"Centre St & Chambers St",40.71273266,-74.0046073,29007,"Subscriber",1959,2
871,"2017-09-01 07:32:07","2017-09-01 07:46:38",495,"W 47 St & 10 Ave",40.76269882,-73.99301222,536,"1 Ave & E 30 St",40.74144387,-73.97536082,27641,"Subscriber",1973,1
178,"2017-09-01 07:51:28","2017-09-01 07:54:27",461,"E 20 St & 2 Ave",40.73587678,-73.98205027,237,"E 11 St & 2 Ave",40.73047309,-73.98672378,26025,"Subscriber",1992,1
1973,"2017-09-01 08:08:10","2017-09-01 08:41:04",3295,"Central Park W & W 96 St",40.79127,-73.964839,128,"MacDougal St & Prince St",40.72710258,-74.00297088,19093,"Subscriber",1991,1
243,"2017-09-01 08:22:12","2017-09-01 08:26:16",116,"W 17 St & 8 Ave",40.74177603,-74.00149746,509,"9 Ave & W 22 St",40.7454973,-74.00197139,15290,"Subscriber",1978,2
1181,"2017-09-01 08:34:34","2017-09-01 08:54:16",3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,3223,"E 55 St & 3 Ave",40.758996559605116,-73.96865397691727,30377,"Customer",1988,1
374,"2017-09-01 08:45:39","2017-09-01 08:51:54",498,"Broadway & W 32 St",40.74854862,-73.98808416,536,"1 Ave & E 30 St",40.74144387,-73.97536082,30315,"Subscriber",1987,1
726,"2017-09-01 08:56:38","2017-09-01 09:08:45",331,"Pike St & Monroe St",40.71173107,-73.99193043,3244,"University Pl & E 8 St",40.73143724085228,-73.99490341544151,25202,"Subscriber",1992,1
247,"2017-09-01 09:09:22","2017-09-01 09:13:29",116,"W 17 St & 8 Ave",40.74177603,-74.00149746,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,29861,"Subscriber",1966,1
1278,"2017-09-01 09:22:10","2017-09-01 09:43:28",432,"E 7 St & Avenue A",40.72621788,-73.98379855,385,"E 55 St & 2 Ave",40.75797322,-73.96603308,26830,"Subscriber",1974,2
395,"2017-09-01 09:38:00","2017-09-01 09:44:35",3427,"Lafayette St & Jersey St",40.72430527250332,-73.99600982666016,161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,30299,"Subscriber",1959,2
320,"2017-09-01 09:56:06","2017-09-01 10:01:27",3172,"W 74 St & Columbus Ave",40.7785669,-73.97754961,3173,"Riverside Blvd & W 67 St",40.777507027547976,-73.98888587951659,20348,"Subscriber",1989,1
996,"2017-09-01 10:16:39","2017-09-01 10:33:16",402,"Broadway & E 22 St",40.7403432,-73.98955109,410,"Suffolk St & Stanton St",40.72066442,-73.98517977,24900,"Subscriber",1991,1
501,"2017-09-01 10:38:53","2017-09-01 10:47:15",3466,"W 45 St & 6 Ave",40.75668720603179,-73.98257732391357,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,27465,"Subscriber",1989,1
1093,"2017-09-01 11:01:03","2017-09-01 11:19:17",3176,"W 64 St & West End Ave",40.77452835,-73.98753759,362,"Broadway & W 37 St",40.75172632,-73.98753523,18563,"Subscriber",1986,1
668,"2017-09-01 11:23:59","2017-09-01 11:35:08",403,"E 2 St & 2 Ave",40.72502876,-73.99069656,3224,"W 13 St & Hudson St",40.73997354103409,-74.00513872504234,17916,"Subscriber",1980,1
191,"2017-09-01 11:45:31","2017-09-01 11:48:42",3368,"5 Ave & 3 St",40.6728155,-73.98352355,3335,"Union St & 4 Ave",40.6772744,-73.98282002,17563,"Subscriber",1987,1
1559,"2017-09-01 12:05:04","2017-09-01 12:31:03",173,"Broadway & W 49 St",40.76068327096592,-73.9845272898674,293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,21224,"Subscriber",1996,2
159,"2017-09-01 12:21:21","2017-09-01 12:24:01",382,"University Pl & E 14 St",40.73492695,-73.99200509,345,"W 13 St & 6 Ave",40.73649403,-73.99704374,27208,"Subscriber",1952,2
155,"2017-09-01 12:38:10","2017-09-01 12:40:46",276,"Duane St & Greenwich St",40.71748752,-74.0104554,426,"West St & Chambers St",40.71754834,-74.01322069,19501,"Subscriber",1995,1
499,"2017-09-01 12:54:26","2017-09-01 13:02:46",3067,"Broadway & Whipple St",40.7016657,-73.9437303,3083,"Bushwick Ave & Powers St",40.71247661,-73.94100005,15133,"Subscriber",1995,1
1461,"2017-09-01 13:10:50","2017-09-01 13:35:11",3459,"E 53 St & 3 Ave",40.75763227739443,-73.96930575370789,439,"E 4 St & 2 Ave",40.7262807,-73.98978041,27102,"Customer",NULL,0
187,"2017-09-01 13:25:20","2017-09-01 13:28:28",459,"W 20 St & 11 Ave",40.746745,-74.007756,3258,"W 27 St & 10 Ave",40.75018156325683,-74.00218427181244,16879,"Subscriber",1984,1
358,"2017-09-01 13:39:52","2017-09-01 13:45:50",146,"Hudson St & Reade St",40.71625008,-74.0091059,377,"6 Ave & Canal St",40.72243797,-74.00566443,16697,"Subscriber",1958,2
972,"2017-09-01 13:54:51","2017-09-01 14:11:03",3323,"W 106 St & Central Park West",40.7981856,-73.9605909006,3165,"Central Park West & W 72 St",40.77579376683666,-73.9762057363987,30451,"Customer",NULL,0
431,"2017-09-01 14:09:20","2017-09-01 14:16:31",537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,335,"Washington Pl & Broadway",40.72903917,-73.99404649,15875,"Subscriber",1988,1
