"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
527,"2019-10-01 00:00:05.6180","2019-10-01 00:08:52.9430",3746,"6 Ave & Broome St",40.724308321602166,-74.00473035871983,223,"W 13 St & 7 Ave",40.73781509,-73.99994661,41750,"Subscriber",1993,1
424,"2019-10-01 04:54:02.3810","2019-10-01 05:01:07.1290",3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,459,"W 20 St & 11 Ave",40.746745,-74.007756,31615,"Subscriber",1979,1
357,"2019-10-01 06:09:27.5220","2019-10-01 06:15:25.0030",478,"11 Ave & W 41 St",40.76030096,-73.99884222,2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,30072,"Subscriber",1971,1
199,"2019-10-01 06:37:36.2390","2019-10-01 06:40:55.3380",3553,"Frederick Douglass Blvd & W 112 St",40.801694,-73.957145,3521,"Lenox Ave & W 111 St",40.7987859,-73.9523,20761,"Subscriber",1987,1
221,"2019-10-01 06:56:43.2250","2019-10-01 07:00:25.1970",279,"Peck Slip & Front St",40.707873,-74.00167,351,"Front St & Maiden Ln",40.70530954,-74.00612572,25028,"Subscriber",1991,1
1613,"2019-10-01 07:14:19.4480","2019-10-01 07:41:13.1820",3781,"Greene Av & Myrtle Av",40.698568,-73.918877,539,"Metropolitan Ave & Bedford Ave",40.71534825,-73.96024116,16707,"Customer",1995,2
1575,"2019-10-01 07:28:37.1120","2019-10-01 07:54:52.7140",3309,"E 97 St & 3 Ave",40.7859201,-73.94860294,455,"1 Ave & E 44 St",40.75001986,-73.96905301,39127,"Subscriber",1988,0
575,"2019-10-01 07:40:34.4180","2019-10-01 07:50:10.2930",410,"Suffolk St & Stanton St",40.72066442,-73.98517977,257,"Lispenard St & Broadway",40.71939226,-74.00247214,32132,"Subscriber",1979,1
457,"2019-10-01 07:50:32.6100","2019-10-01 07:58:10.1980",3461,"Murray St & Greenwich St",40.714851505262516,-74.01122331619263,2008,"Little West St & 1 Pl",40.70569254,-74.01677685,15677,"Subscriber",1991,1
1813,"2019-10-01 08:00:08.7540","2019-10-01 08:30:22.7170",508,"W 46 St & 11 Ave",40.76341379,-73.99667444,427,"Bus Slip & State St",40.701907,-74.013942,39161,"Subscriber",1988,2
588,"2019-10-01 08:09:01.3570","2019-10-01 08:18:49.4150",280,"E 10 St & 5 Ave",40.73331967,-73.99510132,403,"E 2 St & 2 Ave",40.72502876,-73.99069656,39894,"Subscriber",1954,1
254,"2019-10-01 08:16:33.3430","2019-10-01 08:20:48.1990",282,"Kent Ave & S 11 St",40.707644944175705,-73.96841526031494,3078,"Broadway & Roebling St",40.70924826276157,-73.96063148975372,28321,"Subscriber",1993,1
326,"2019-10-01 08:24:04.5530","2019-10-01 08:29:31.0940",466,"W 25 St & 6 Ave",40.74395411,-73.99144871,458,"11 Ave & W 27 St",40.751396,-74.005226,40226,"Subscriber",1983,2
430,"2019-10-01 08:31:19.4960","2019-10-01 08:38:29.8380",454,"E 51 St & 1 Ave",40.75455731,-73.96592976,517,"Pershing Square South",40.751581,-73.97791,28686,"Subscriber",1985,1
373,"2019-10-01 08:37:49.0170","2019-10-01 08:44:02.8020",3788,"E 12 St & 4 Av",40.73269,-73.98974,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,38596,"Subscriber",1958,1
447,"2019-10-01 08:44:14.6020","2019-10-01 08:51:42.5340",236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,19578,"Subscriber",1995,1
1882,"2019-10-01 08:50:42.4910","2019-10-01 09:22:05.1750",3173,"Riverside Blvd & W 67 St",40.777507027547976,-73.98888587951659,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,30027,"Subscriber",1984,2
520,"2019-10-01 08:57:57.6410","2019-10-01 09:06:38.1400",461,"E 20 St & 2 Ave",40.73587678,-73.98205027,164,"E 47 St & 2 Ave",40.75323098,-73.97032517,18021,"Customer",1986,1
