"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
256,"2017-12-01 00:00:00","2017-12-01 00:04:17",324,"DeKalb Ave & Hudson Ave",40.689888,-73.981013,262,"Washington Park",40.6917823,-73.9737299,18858,"Subscriber",1981,1
559,"2017-12-01 05:47:59","2017-12-01 05:57:18",502,"Henry St & Grand St",40.714215,-73.981346,265,"Stanton St & Chrystie St",40.72229346,-73.99147535,33389,"Subscriber",1968,1
1872,"2017-12-01 06:45:45","2017-12-01 07:16:58",3167,"Amsterdam Ave & W 73 St",40.77966809007312,-73.98093044757842,3166,"Riverside Dr & W 72 St",40.78057799010334,-73.98562431335449,25597,"Subscriber",1978,1
515,"2017-12-01 07:15:54","2017-12-01 07:24:29",498,"Broadway & W 32 St",40.74854862,-73.98808416,3431,"E 35 St & 3 Ave",40.746524,-73.977885,16429,"Subscriber",1981,1
698,"2017-12-01 07:36:25","2017-12-01 07:48:03",361,"Allen St & Hester St",40.71605866,-73.99190759,328,"Watts St & Greenwich St",40.72405549,-74.00965965,32919,"Subscriber",1962,1
1044,"2017-12-01 07:51:49","2017-12-01 08:09:13",3067,"Broadway & Whipple St",40.7016657,-73.9437303,392,"Jay St & Tech Pl",40.695065,-73.987167,28686,"Subscriber",1971,1
1188,"2017-12-01 08:06:02","2017-12-01 08:25:50",317,"E 6 St & Avenue B",40.72453734,-73.98185424,3235,"E 41 St & Madison Ave",40.752165280621966,-73.97992193698882,32360,"Subscriber",1988,1
671,"2017-12-01 08:17:40","2017-12-01 08:28:52",345,"W 13 St & 6 Ave",40.73649403,-73.99704374,2010,"Grand St & Greene St",40.72165481,-74.00234737,29881,"Subscriber",1991,1
1570,"2017-12-01 08:27:56","2017-12-01 08:54:07",3077,"Stagg St & Union Ave",40.70877084,-73.95095259,195,"Liberty St & Broadway",40.70905623,-74.01043382,21492,"Subscriber",1985,2
614,"2017-12-01 08:37:55","2017-12-01 08:48:10",346,"Bank St & Hudson St",40.73652889,-74.00618026,3255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,29932,"Subscriber",1979,1
