"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"923","1/1/2016 00:00:41","1/1/2016 00:16:04","268","Howard St & Centre St","40.71910537","-73.99973337","3002","South End Ave & Liberty St","40.711512","-74.015756","22285","Subscriber","1958","1"
"2144","1/1/2016 03:09:24","1/1/2016 03:45:08","212","W 16 St & The High Line","40.74334935","-74.00681753","518","E 39 St & 2 Ave","40.74780373","-73.9734419","22607","Subscriber","1959","1"
"176","1/1/2016 10:05:26","1/1/2016 10:08:23","402","Broadway & E 22 St","40.7403432","-73.98955109","285","Broadway & E 14 St","40.73454567","-73.99074142","15828","Subscriber","1981","1"
"258","1/1/2016 11:48:42","1/1/2016 11:53:00","453","W 22 St & 8 Ave","40.74475148","-73.99915362","402","Broadway & E 22 St","40.7403432","-73.98955109","19381","Subscriber","1958","1"
"216","1/1/2016 12:58:01","1/1/2016 13:01:38","3173","Riverside Blvd & W 67 St","40.777507027547976","-73.98888587951659","3175","W 70 St & Amsterdam Ave","40.77748046","-73.98288594","19557","Subscriber","1970","2"
"1187","1/1/2016 13:56:25","1/1/2016 14:16:12","307","Canal St & Rutgers St","40.71427487","-73.98990025","259","South St & Whitehall St","40.70122128","-74.01234218","23353","Subscriber","1962","2"
"1422","1/1/2016 14:58:30","1/1/2016 15:22:13","455","1 Ave & E 44 St","40.75001986","-73.96905301","3143","5 Ave & E 78 St","40.77682863439968","-73.96388769149779","22444","Subscriber","1987","2"
"261","1/1/2016 15:58:55","1/1/2016 16:03:16","486","Broadway & W 29 St","40.7462009","-73.98855723","540","Lexington Ave & E 29 St","40.74311555376486","-73.98215353488922","19731","Subscriber","1979","1"
"365","1/1/2016 17:00:20","1/1/2016 17:06:25","512","W 29 St & 9 Ave","40.7500727","-73.99839279","334","W 20 St & 7 Ave","40.74238787","-73.99726235","15183","Subscriber","1972","1"
"222","1/1/2016 18:27:46","1/1/2016 18:31:28","387","Centre St & Chambers St","40.71273266","-74.0046073","146","Hudson St & Reade St","40.71625008","-74.0091059","20360","Customer","","0"
"163","1/1/2016 20:27:02","1/1/2016 20:29:46","268","Howard St & Centre St","40.71910537","-73.99973337","355","Bayard St & Baxter St","40.71602118","-73.99974372","23862","Subscriber","1987","1"
"994","1/2/2016 00:03:17","1/2/2016 00:19:51","505","6 Ave & W 33 St","40.74901271","-73.98848395","401","Allen St & Rivington St","40.72019576","-73.98997825","17002","Subscriber","1987","2"
"338","1/2/2016 09:05:27","1/2/2016 09:11:05","509","9 Ave & W 22 St","40.7454973","-74.00197139","435","W 21 St & 6 Ave","40.74173969","-73.99415556","21456","Subscriber","1978","2"
"1802","1/2/2016 10:26:37","1/2/2016 10:56:40","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","3143","5 Ave & E 78 St","40.77682863439968","-73.96388769149779","14661","Customer","","0"
"187","1/2/2016 11:27:57","1/2/2016 11:31:04","167","E 39 St & 3 Ave","40.7489006","-73.97604882","540","Lexington Ave & E 29 St","40.74311555376486","-73.98215353488922","23295","Subscriber","1992","1"
"668","1/2/2016 12:20:20","1/2/2016 12:31:29","446","W 24 St & 7 Ave","40.74487634","-73.99529885","447","8 Ave & W 52 St","40.76370739","-73.9851615","23784","Subscriber","1979","1"
"466","1/2/2016 13:03:53","1/2/2016 13:11:39","336","Sullivan St & Washington Sq","40.73047747","-73.99906065","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","24178","Subscriber","1967","2"
"199","1/2/2016 13:46:15","1/2/2016 13:49:35","533","Broadway & W 39 St","40.75299641","-73.98721619","492","W 33 St & 7 Ave","40.75019995","-73.99093085","16214","Subscriber","1959","1"
"380","1/2/2016 14:29:19","1/2/2016 14:35:39","293","Lafayette St & E 8 St","40.73028666","-73.9907647","317","E 6 St & Avenue B","40.72453734","-73.98185424","15082","Subscriber","1980","1"
"6677","1/2/2016 15:10:15","1/2/2016 17:01:33","3143","5 Ave & E 78 St","40.77682863439968","-73.96388769149779","474","5 Ave & E 29 St","40.7451677","-73.98683077","20721","Customer","","0"
"1606","1/2/2016 15:53:30","1/2/2016 16:20:16","391","Clark St & Henry St","40.69760127","-73.99344559","308","St James Pl & Oliver St","40.71307916","-73.99851193","20596","Customer","","0"
"825","1/2/2016 16:39:05","1/2/2016 16:52:51","459","W 20 St & 11 Ave","40.746745","-74.007756","426","West St & Chambers St","40.71754834","-74.01322069","16117","Subscriber","1970","2"
"1254","1/2/2016 17:29:55","1/2/2016 17:50:50","495","W 47 St & 10 Ave","40.76269882","-73.99301222","468","Broadway & W 55 St","40.7652654","-73.98192338","20861","Customer","","0"
"1437","1/2/2016 18:39:03","1/2/2016 19:03:00","504","1 Ave & E 15 St","40.73221853","-73.98165557","422","W 59 St & 10 Ave","40.770513","-73.988038","14863","Subscriber","1982","1"
"607","1/2/2016 20:02:46","1/2/2016 20:12:54","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","432","E 7 St & Avenue A","40.72621788","-73.98379855","23241","Subscriber","1954","1"
"533","1/2/2016 22:18:47","1/2/2016 22:27:41","383","Greenwich Ave & Charles St","40.735238","-74.000271","317","E 6 St & Avenue B","40.72453734","-73.98185424","16800","Subscriber","1977","1"
"400","1/3/2016 03:41:37","1/3/2016 03:48:17","326","E 11 St & 1 Ave","40.72953837","-73.98426726","401","Allen St & Rivington St","40.72019576","-73.98997825","22410","Subscriber","1977","1"
"2738","1/3/2016 09:39:00","1/3/2016 10:24:38","3137","5 Ave & E 73 St","40.77282817","-73.96685276","3238","E 80 St & 2 Ave","40.77391390238118","-73.9543953537941","22564","Subscriber","1964","1"
"368","1/3/2016 10:48:38","1/3/2016 10:54:47","248","Laight St & Hudson St","40.72185379","-74.00771779","79","Franklin St & W Broadway","40.71911552","-74.00666661","14699","Subscriber","1968","1"
