"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
970,"2018-01-01 13:50:57.4340","2018-01-01 14:07:08.1860",72,"W 52 St & 11 Ave",40.76727216,-73.99392888,505,"6 Ave & W 33 St",40.74901271,-73.98848395,31956,"Subscriber",1992,1
482,"2018-01-25 19:08:36.8580","2018-01-25 19:16:39.2070",72,"W 52 St & 11 Ave",40.76727216,-73.99392888,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,31315,"Subscriber",1965,1
286,"2018-01-23 16:17:03.7240","2018-01-23 16:21:50.5470",79,"Franklin St & W Broadway",40.71911552,-74.00666661,387,"Centre St & Chambers St",40.71273266,-74.0046073,30833,"Subscriber",1967,1
117,"2018-01-11 13:45:19.9880","2018-01-11 13:47:17.1760",83,"Atlantic Ave & Fort Greene Pl",40.68382604,-73.97632328,353,"S Portland Ave & Hanson Pl",40.68539567,-73.97431458,15845,"Subscriber",1953,1
468,"2018-01-22 07:05:28.1580","2018-01-22 07:13:16.3860",120,"Lexington Ave & Classon Ave",40.68676793,-73.95928168,324,"DeKalb Ave & Hudson Ave",40.689888,-73.981013,26372,"Subscriber",1984,1
278,"2018-01-16 17:03:34.0690","2018-01-16 17:08:12.2050",127,"Barrow St & Hudson St",40.73172428,-74.00674436,128,"MacDougal St & Prince St",40.72710258,-74.00297088,33354,"Subscriber",1984,1
703,"2018-01-26 19:38:04.6910","2018-01-26 19:49:48.3790",127,"Barrow St & Hudson St",40.73172428,-74.00674436,483,"E 12 St & 3 Ave",40.73223272,-73.98889957,17968,"Subscriber",1986,1
976,"2018-01-11 18:11:33.2950","2018-01-11 18:27:49.4790",128,"MacDougal St & Prince St",40.72710258,-74.00297088,527,"E 33 St & 2 Ave",40.744023,-73.976056,19358,"Subscriber",1994,2
577,"2018-01-23 20:27:05.1710","2018-01-23 20:36:42.6830",128,"MacDougal St & Prince St",40.72710258,-74.00297088,312,"Allen St & Stanton St",40.722055,-73.989111,31600,"Subscriber",1990,1
222,"2018-01-13 15:47:52.7560","2018-01-13 15:51:35.2750",143,"Clinton St & Joralemon St",40.69239502,-73.99337909,3409,"Bergen St & Smith St",40.6867443,-73.99063168,24981,"Subscriber",1964,1
