"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
689,"2018-12-01 00:00:04.3020","2018-12-01 00:11:33.8460",3359,"E 68 St & Madison Ave",40.7691572,-73.96703464,164,"E 47 St & 2 Ave",40.75323098,-73.97032517,35033,"Subscriber",1989,1
765,"2018-12-01 01:47:35.4890","2018-12-01 02:00:21.4510",494,"W 26 St & 8 Ave",40.74734825,-73.99723551,3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,30032,"Subscriber",1993,1
352,"2018-12-01 07:06:00.8090","2018-12-01 07:11:53.2960",3108,"Nassau Ave & Russell St",40.72557,-73.94434,3110,"Meserole Ave & Manhattan Ave",40.72708584,-73.95299117,33113,"Subscriber",1983,1
417,"2018-12-01 08:22:22.6050","2018-12-01 08:29:20.3860",3314,"W 95 St & Broadway",40.7937704,-73.971888,3170,"W 84 St & Columbus Ave",40.78499979,-73.97283406,31125,"Subscriber",1968,1
217,"2018-12-01 09:02:40.8310","2018-12-01 09:06:17.8840",237,"E 11 St & 2 Ave",40.73047309,-73.98672378,3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,34021,"Subscriber",1993,2
176,"2018-12-01 09:33:52.9710","2018-12-01 09:36:49.5880",150,"E 2 St & Avenue C",40.7208736,-73.98085795,341,"Stanton St & Mangin St",40.71782143,-73.97628939,29880,"Subscriber",1988,1
1552,"2018-12-01 09:58:04.3390","2018-12-01 10:23:56.9020",3136,"5 Ave & E 63 St",40.766368,-73.971518,146,"Hudson St & Reade St",40.71625008,-74.0091059,34671,"Subscriber",1991,2
357,"2018-12-01 10:21:17.7170","2018-12-01 10:27:15.2590",3463,"E 16 St & Irving Pl",40.735367055605394,-73.98797392845154,161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,14790,"Subscriber",1983,1
2018,"2018-12-01 10:43:30.5230","2018-12-01 11:17:08.8840",523,"W 38 St & 8 Ave",40.75466591,-73.99138152,3163,"Central Park West & W 68 St",40.7734066,-73.97782542,30776,"Subscriber",1985,1
2023,"2018-12-01 11:02:29.7580","2018-12-01 11:36:13.1900",3112,"Milton St & Franklin St",40.72906,-73.95779,3349,"Grand Army Plaza & Plaza St West",40.6729679,-73.97087984,25297,"Subscriber",1970,1
542,"2018-12-01 11:22:01.8180","2018-12-01 11:31:04.5860",441,"E 52 St & 2 Ave",40.756014,-73.967416,3458,"W 55 St & 6 Ave",40.76309387270797,-73.9783501625061,35331,"Subscriber",1956,2
553,"2018-12-01 11:40:05.7900","2018-12-01 11:49:19.7460",456,"E 53 St & Madison Ave",40.7597108,-73.97402311,499,"Broadway & W 60 St",40.76915505,-73.98191841,34189,"Subscriber",1967,1
261,"2018-12-01 11:57:10.8050","2018-12-01 12:01:32.7690",3124,"46 Ave & 5 St",40.74731,-73.95451,3119,"Vernon Blvd & 50 Ave",40.74232744,-73.95411749,32046,"Subscriber",1987,1
260,"2018-12-01 12:14:12.5520","2018-12-01 12:18:33.4090",262,"Washington Park",40.6917823,-73.9737299,244,"Willoughby Ave & Hall St",40.69196035,-73.96536851,26535,"Subscriber",1985,1
412,"2018-12-01 12:29:43.7770","2018-12-01 12:36:35.8110",3171,"Amsterdam Ave & W 82 St",40.78524672,-73.97667321,3314,"W 95 St & Broadway",40.7937704,-73.971888,20517,"Subscriber",1986,2
1243,"2018-12-01 12:44:36.2240","2018-12-01 13:05:20.1220",3664,"North Moore St & Greenwich St",40.72019521437465,-74.0103006362915,388,"W 26 St & 10 Ave",40.749717753,-74.002950346,30186,"Subscriber",1985,1
1330,"2018-12-01 13:01:19.0920","2018-12-01 13:23:29.2190",3116,"Huron St & Franklin St",40.73266,-73.95826,343,"Clinton Ave & Flushing Ave",40.69794,-73.96986848,19444,"Customer",1986,2
709,"2018-12-01 13:17:42.4660","2018-12-01 13:29:31.8680",387,"Centre St & Chambers St",40.71273266,-74.0046073,248,"Laight St & Hudson St",40.72185379,-74.00771779,33227,"Customer",1990,2
662,"2018-12-01 13:34:17.3640","2018-12-01 13:45:19.7550",529,"W 42 St & 8 Ave",40.7575699,-73.99098507,476,"E 31 St & 3 Ave",40.74394314,-73.97966069,29565,"Subscriber",1994,1
1362,"2018-12-01 13:50:43.7840","2018-12-01 14:13:26.6450",2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,3367,"5 Ave & E 103 St",40.7922553,-73.95249933,32916,"Subscriber",1967,1
649,"2018-12-01 14:05:48.9540","2018-12-01 14:16:38.3440",3615,"44 Dr & 21 St",40.748,-73.9460927,3591,"21 St & 31 Dr",40.7659,-73.930819,33092,"Subscriber",1990,2
385,"2018-12-01 14:23:17.9660","2018-12-01 14:29:43.8570",3668,"Leonard St & Nassau Ave",40.7239567849954,-73.94984364509583,3087,"Metropolitan Ave & Meeker Ave",40.71413311,-73.95234386,27499,"Subscriber",1990,1
255,"2018-12-01 14:39:18.7470","2018-12-01 14:43:33.8270",247,"Perry St & Bleecker St",40.73535398,-74.00483091,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,28983,"Subscriber",1978,1
211,"2018-12-01 14:56:48.8000","2018-12-01 15:00:20.4010",237,"E 11 St & 2 Ave",40.73047309,-73.98672378,445,"E 10 St & Avenue A",40.72740794,-73.98142006,21348,"Subscriber",1997,1
1388,"2018-12-01 15:14:03.0130","2018-12-01 15:37:11.7160",3674,"Jay St & York St",40.701403172577244,-73.98672670125961,398,"Atlantic Ave & Furman St",40.69165183,-73.9999786,14584,"Customer",1969,0
587,"2018-12-01 15:29:54.5230","2018-12-01 15:39:41.5340",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,466,"W 25 St & 6 Ave",40.74395411,-73.99144871,31190,"Subscriber",1974,2
185,"2018-12-01 15:45:56.3130","2018-12-01 15:49:01.4980",3177,"W 84 St & Broadway",40.7867947,-73.977112,3171,"Amsterdam Ave & W 82 St",40.78524672,-73.97667321,35142,"Subscriber",1958,1
708,"2018-12-01 16:02:45.0760","2018-12-01 16:14:33.3460",435,"W 21 St & 6 Ave",40.74173969,-73.99415556,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,25875,"Subscriber",1991,2
203,"2018-12-01 16:20:16.7280","2018-12-01 16:23:40.3410",3315,"Henry St & Degraw St",40.6847514,-73.99917254,3386,"1 Pl & Clinton St",40.6809591,-73.99905709,35091,"Subscriber",1987,2
1186,"2018-12-01 16:39:06.8760","2018-12-01 16:58:53.5630",3158,"W 63 St & Broadway",40.77163851,-73.98261428,3243,"E 58 St & 1 Ave",40.75892386377695,-73.96226227283478,35251,"Subscriber",1959,1
413,"2018-12-01 16:59:45.9380","2018-12-01 17:06:39.4890",229,"Great Jones St",40.72743423,-73.99379025,461,"E 20 St & 2 Ave",40.73587678,-73.98205027,18626,"Subscriber",1996,1
444,"2018-12-01 17:22:12.2400","2018-12-01 17:29:36.3160",237,"E 11 St & 2 Ave",40.73047309,-73.98672378,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,30902,"Subscriber",1988,1
330,"2018-12-01 17:45:20.6220","2018-12-01 17:50:50.9590",448,"W 37 St & 10 Ave",40.75660359,-73.9979009,479,"9 Ave & W 45 St",40.76019252,-73.9912551,34723,"Subscriber",1993,1
219,"2018-12-01 18:15:26.2120","2018-12-01 18:19:06.0490",545,"E 23 St & 1 Ave",40.736502,-73.97809472,487,"E 20 St & FDR Drive",40.73314259,-73.97573881,17912,"Subscriber",1955,1
1219,"2018-12-01 19:05:31.7890","2018-12-01 19:25:51.5120",540,"Lexington Ave & E 29 St",40.74311555376486,-73.98215353488922,301,"E 2 St & Avenue B",40.72217444,-73.98368779,28955,"Subscriber",1996,1
1336,"2018-12-01 20:10:39.7520","2018-12-01 20:32:56.2320",385,"E 55 St & 2 Ave",40.75797322,-73.96603308,405,"Washington St & Gansevoort St",40.739323,-74.008119,27783,"Subscriber",1984,1
143,"2018-12-01 21:37:02.5800","2018-12-01 21:39:26.4950",3297,"6 St & 7 Ave",40.6686627,-73.97988067,3368,"5 Ave & 3 St",40.6728155,-73.98352355,35206,"Subscriber",1968,1
563,"2018-12-01 23:01:50.7250","2018-12-01 23:11:14.6600",150,"E 2 St & Avenue C",40.7208736,-73.98085795,161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,28387,"Subscriber",1989,1
520,"2018-12-02 01:49:12.4260","2018-12-02 01:57:53.3300",326,"E 11 St & 1 Ave",40.72953837,-73.98426726,301,"E 2 St & Avenue B",40.72217444,-73.98368779,30874,"Subscriber",1972,2
534,"2018-12-02 09:45:31.9390","2018-12-02 09:54:26.0700",406,"Hicks St & Montague St",40.69512845,-73.99595065,3386,"1 Pl & Clinton St",40.6809591,-73.99905709,33775,"Subscriber",1961,1
761,"2018-12-02 11:05:55.4090","2018-12-02 11:18:37.3550",2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,151,"Cleveland Pl & Spring St",40.722103786686034,-73.99724900722504,34249,"Subscriber",1986,2
651,"2018-12-02 11:49:02.5960","2018-12-02 11:59:54.0040",326,"E 11 St & 1 Ave",40.72953837,-73.98426726,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,28133,"Subscriber",1953,1
1060,"2018-12-02 12:25:21.3370","2018-12-02 12:43:02.0550",2003,"1 Ave & E 18 St",40.733812191966315,-73.98054420948029,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,34235,"Subscriber",1966,2
356,"2018-12-02 12:57:52.2840","2018-12-02 13:03:48.5430",509,"9 Ave & W 22 St",40.7454973,-74.00197139,402,"Broadway & E 22 St",40.7403432,-73.98955109,31220,"Subscriber",1981,1
1093,"2018-12-02 13:31:34.6330","2018-12-02 13:49:47.7510",3338,"2 Ave & E 99 St",40.7862586,-73.94552579,3155,"Lexington Ave & E 63 St",40.76440023,-73.96648977,26493,"Subscriber",1986,2
438,"2018-12-02 14:01:48.5030","2018-12-02 14:09:07.1910",393,"E 5 St & Avenue C",40.72299208,-73.97995466,237,"E 11 St & 2 Ave",40.73047309,-73.98672378,29880,"Subscriber",1987,2
292,"2018-12-02 14:37:26.6580","2018-12-02 14:42:19.6410",228,"E 48 St & 3 Ave",40.7546011026,-73.971878855,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,17196,"Subscriber",1995,2
1378,"2018-12-02 15:17:29.4340","2018-12-02 15:40:27.8070",237,"E 11 St & 2 Ave",40.73047309,-73.98672378,503,"E 20 St & Park Ave",40.73827428,-73.98751968,35028,"Subscriber",1977,1
736,"2018-12-02 15:59:57.2350","2018-12-02 16:12:13.7620",450,"W 49 St & 8 Ave",40.76227205,-73.98788205,3134,"3 Ave & E 62 St",40.76312584,-73.96526895,33278,"Subscriber",1995,1
1334,"2018-12-02 16:40:54.7900","2018-12-02 17:03:09.1190",259,"South St & Whitehall St",40.70122128,-74.01234218,3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,34221,"Subscriber",1990,1
601,"2018-12-02 17:20:05.1090","2018-12-02 17:30:06.9840",442,"W 27 St & 7 Ave",40.746647,-73.993915,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,20231,"Subscriber",1975,2
505,"2018-12-02 18:02:57.1370","2018-12-02 18:11:23.0960",150,"E 2 St & Avenue C",40.7208736,-73.98085795,326,"E 11 St & 1 Ave",40.72953837,-73.98426726,18056,"Subscriber",1993,2
407,"2018-12-02 18:53:51.7130","2018-12-02 19:00:38.8470",3427,"Lafayette St & Jersey St",40.72430527250332,-73.99600982666016,483,"E 12 St & 3 Ave",40.73223272,-73.98889957,26505,"Subscriber",1983,2
731,"2018-12-02 19:48:38.1410","2018-12-02 20:00:49.9540",127,"Barrow St & Hudson St",40.73172428,-74.00674436,3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,34017,"Subscriber",1988,1
287,"2018-12-02 21:09:56.3540","2018-12-02 21:14:43.4260",3686,"Gansevoort St & Hudson St",40.739448201304036,-74.00507032871246,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,20023,"Subscriber",1980,1
205,"2018-12-02 22:34:59.2300","2018-12-02 22:38:24.5710",336,"Sullivan St & Washington Sq",40.73047747,-73.99906065,335,"Washington Pl & Broadway",40.72903917,-73.99404649,26914,"Subscriber",1977,1
340,"2018-12-03 01:15:42.5290","2018-12-03 01:21:22.7510",324,"DeKalb Ave & Hudson Ave",40.689888,-73.981013,399,"Lafayette Ave & St James Pl",40.68851534,-73.9647628,33775,"Subscriber",1965,1
250,"2018-12-03 06:16:35.8700","2018-12-03 06:20:46.6010",212,"W 16 St & The High Line",40.74334935,-74.00681753,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,32756,"Subscriber",1954,1
1452,"2018-12-03 06:51:04.2340","2018-12-03 07:15:16.6790",3431,"E 35 St & 3 Ave",40.746524,-73.977885,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,20285,"Subscriber",1986,1
760,"2018-12-03 07:14:16.2940","2018-12-03 07:26:56.3720",526,"E 33 St & 5 Ave",40.74765947,-73.98490707,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,21508,"Subscriber",1988,2
1222,"2018-12-03 07:32:50.7160","2018-12-03 07:53:13.2220",3321,"Clinton St & Union St",40.6831164,-73.99785267,387,"Centre St & Chambers St",40.71273266,-74.0046073,26354,"Subscriber",1970,2
502,"2018-12-03 07:46:53.9050","2018-12-03 07:55:16.4100",546,"E 30 St & Park Ave S",40.74444921,-73.98303529,455,"1 Ave & E 44 St",40.75001986,-73.96905301,31110,"Subscriber",1957,1
545,"2018-12-03 08:00:13.6620","2018-12-03 08:09:18.7910",327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,304,"Broadway & Battery Pl",40.70463334,-74.01361706,30796,"Subscriber",1969,1
616,"2018-12-03 08:11:39.4680","2018-12-03 08:21:55.5300",295,"Pike St & E Broadway",40.71406667,-73.99293911,3474,"6 Ave & Spring St",40.7252556952547,-74.00412082672119,32157,"Subscriber",1984,1
602,"2018-12-03 08:22:15.5560","2018-12-03 08:32:17.8390",523,"W 38 St & 8 Ave",40.75466591,-73.99138152,440,"E 45 St & 3 Ave",40.75255434,-73.97282625,14905,"Subscriber",1970,1
175,"2018-12-03 08:31:46.4490","2018-12-03 08:34:41.9380",3155,"Lexington Ave & E 63 St",40.76440023,-73.96648977,3136,"5 Ave & E 63 St",40.766368,-73.971518,32162,"Subscriber",1973,1
690,"2018-12-03 08:41:24.7840","2018-12-03 08:52:55.4040",327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,304,"Broadway & Battery Pl",40.70463334,-74.01361706,34659,"Subscriber",1984,2
373,"2018-12-03 08:50:16.7030","2018-12-03 08:56:30.2310",450,"W 49 St & 8 Ave",40.76227205,-73.98788205,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,15445,"Subscriber",1995,1
405,"2018-12-03 09:00:19.4610","2018-12-03 09:07:05.1920",524,"W 43 St & 6 Ave",40.75527307,-73.98316936,228,"E 48 St & 3 Ave",40.7546011026,-73.971878855,28936,"Subscriber",1983,1
344,"2018-12-03 09:12:11.1270","2018-12-03 09:17:55.8870",526,"E 33 St & 5 Ave",40.74765947,-73.98490707,442,"W 27 St & 7 Ave",40.746647,-73.993915,33591,"Subscriber",1964,1
226,"2018-12-03 09:25:36.7300","2018-12-03 09:29:23.2830",261,"Johnson St & Gold St",40.69474881,-73.98362464,324,"DeKalb Ave & Hudson Ave",40.689888,-73.981013,32663,"Subscriber",1987,1
386,"2018-12-03 09:42:56.3390","2018-12-03 09:49:22.6530",254,"W 11 St & 6 Ave",40.73532427,-73.99800419,293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,18136,"Subscriber",1976,1
419,"2018-12-03 10:04:20.6490","2018-12-03 10:11:19.6730",468,"Broadway & W 56 St",40.7652654,-73.98192338,515,"W 43 St & 10 Ave",40.76009437,-73.99461843,31237,"Subscriber",1975,1
2591,"2018-12-03 10:33:07.2210","2018-12-03 11:16:18.8050",509,"9 Ave & W 22 St",40.7454973,-74.00197139,304,"Broadway & Battery Pl",40.70463334,-74.01361706,34224,"Subscriber",1969,1
