"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
393,"2019-08-01 00:00:01.4680","2019-08-01 00:06:35.3780",531,"Forsyth St & Broome St",40.71893904,-73.99266288,408,"Market St & Cherry St",40.71076228,-73.99400398,35305,"Subscriber",1996,2
416,"2019-08-01 01:50:13.9700","2019-08-01 01:57:10.5980",262,"Washington Park",40.6917823,-73.9737299,313,"Washington Ave & Park Ave",40.69610226,-73.96751037,39581,"Subscriber",1986,2
232,"2019-08-01 05:45:54.6630","2019-08-01 05:49:47.6120",3301,"Columbus Ave & W 95 St",40.7919557,-73.968087,3293,"W 92 St & Broadway",40.7921,-73.9739,38118,"Subscriber",1969,2
884,"2019-08-01 06:26:42.1300","2019-08-01 06:41:26.4850",3243,"E 58 St & 1 Ave (NE Corner)",40.75892386377695,-73.96226227283478,3362,"Madison Ave & E 82 St",40.7781314,-73.96069399,19148,"Subscriber",1971,1
222,"2019-08-01 06:49:15.4610","2019-08-01 06:52:58.2070",258,"DeKalb Ave & Vanderbilt Ave",40.68940747,-73.96885458,313,"Washington Ave & Park Ave",40.69610226,-73.96751037,33167,"Subscriber",1955,1
402,"2019-08-01 07:08:22.1280","2019-08-01 07:15:04.5040",519,"Pershing Square North",40.751873,-73.977706,402,"Broadway & E 22 St",40.7403432,-73.98955109,29973,"Subscriber",1959,1
1702,"2019-08-01 07:24:01.7090","2019-08-01 07:52:24.3770",481,"S 3 St & Bedford Ave",40.71260486,-73.96264403,517,"Pershing Square South",40.751581,-73.97791,21639,"Subscriber",1995,2
633,"2019-08-01 07:37:51.6970","2019-08-01 07:48:24.7610",478,"11 Ave & W 41 St",40.76030096,-73.99884222,3798,"W 40 St & 5 Ave",40.752269,-73.982079,39164,"Subscriber",1984,2
527,"2019-08-01 07:50:01.5220","2019-08-01 07:58:48.8680",3766,"Sharon St & Olive St",40.715353,-73.93856,539,"Metropolitan Ave & Bedford Ave",40.71534825,-73.96024116,15316,"Subscriber",1994,2
568,"2019-08-01 08:00:41.4320","2019-08-01 08:10:09.5430",327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,257,"Lispenard St & Broadway",40.71939226,-74.00247214,31093,"Subscriber",1977,1
955,"2019-08-01 08:10:08.4230","2019-08-01 08:26:03.6180",349,"Rivington St & Ridge St",40.71850211,-73.98329859,337,"Old Slip & Front St",40.7037992,-74.00838676,33117,"Subscriber",1996,1
390,"2019-08-01 08:18:18.2090","2019-08-01 08:24:48.5670",174,"E 25 St & 1 Ave",40.7381765,-73.97738662,455,"1 Ave & E 44 St",40.75001986,-73.96905301,17445,"Subscriber",1968,1
773,"2019-08-01 08:26:30.8840","2019-08-01 08:39:24.3030",2009,"Catherine St & Monroe St",40.71117444,-73.99682619,3002,"South End Ave & Liberty St",40.711512,-74.015756,30888,"Subscriber",1994,1
844,"2019-08-01 08:34:15.0730","2019-08-01 08:48:19.8800",3405,"5 St & 6 Ave",40.6704836,-73.98208968,3232,"Bond St & Fulton St",40.68962188790333,-73.98304268717766,25137,"Subscriber",1989,1
1772,"2019-08-01 08:41:33.5500","2019-08-01 09:11:05.5930",3081,"Graham Ave & Grand St",40.711863,-73.944024,3412,"Pacific St & Nevins St",40.6853761,-73.98302136,15822,"Subscriber",1995,1
1675,"2019-08-01 08:48:33.1940","2019-08-01 09:16:28.3850",3288,"E 88 St & 1 Ave",40.778301,-73.9488134,229,"Great Jones St",40.72743423,-73.99379025,28100,"Subscriber",1991,1
1633,"2019-08-01 08:55:49.7070","2019-08-01 09:23:03.6050",3555,"28 St & 41 Ave",40.751047,-73.93797,505,"6 Ave & W 33 St",40.74901271,-73.98848395,35380,"Subscriber",1977,1
1744,"2019-08-01 09:03:42.1940","2019-08-01 09:32:46.2830",360,"William St & Pine St",40.70717936,-74.00887308,434,"9 Ave & W 18 St",40.74317449,-74.00366443,35099,"Subscriber",1975,1
632,"2019-08-01 09:11:55.2590","2019-08-01 09:22:27.7910",438,"St Marks Pl & 1 Ave",40.72779126,-73.98564945,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,25103,"Subscriber",1989,1
1081,"2019-08-01 09:22:06.0190","2019-08-01 09:40:07.7280",168,"W 18 St & 6 Ave",40.73971301,-73.99456405,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,39347,"Subscriber",1953,1
424,"2019-08-01 09:33:09.9130","2019-08-01 09:40:13.9910",466,"W 25 St & 6 Ave",40.74395411,-73.99144871,489,"10 Ave & W 28 St",40.75066386,-74.00176802,25164,"Subscriber",1983,1
212,"2019-08-01 09:45:13.8550","2019-08-01 09:48:46.3630",3047,"Halsey St & Tompkins Ave",40.6823687,-73.944118,437,"Macon St & Nostrand Ave",40.6809833854,-73.9500479759,25681,"Subscriber",1995,2
392,"2019-08-01 09:59:21.6350","2019-08-01 10:05:54.0690",3341,"Central Park West & W 102 St",40.795346,-73.96186,3350,"W 100 St & Broadway",40.7973721,-73.97041192,31315,"Subscriber",1994,1
540,"2019-08-01 10:16:15.8140","2019-08-01 10:25:16.0100",486,"Broadway & W 29 St",40.7462009,-73.98855723,536,"1 Ave & E 30 St",40.74144387,-73.97536082,33926,"Customer",1969,0
440,"2019-08-01 10:36:06.0900","2019-08-01 10:43:26.1100",465,"Broadway & W 41 St",40.75513557,-73.98658032,508,"W 46 St & 11 Ave",40.76341379,-73.99667444,38094,"Subscriber",1980,1
137,"2019-08-01 10:56:03.2960","2019-08-01 10:58:20.6700",3391,"E 106 St & 1 Ave",40.7892529,-73.93956237,3496,"1 Ave & E 110 St",40.7923272,-73.9383,28271,"Subscriber",1989,1
304,"2019-08-01 11:17:18.1220","2019-08-01 11:22:22.2170",325,"E 19 St & 3 Ave",40.73624527,-73.98473765,3707,"Lexington Ave & E 26 St",40.741459,-73.983293,38799,"Subscriber",1985,1
284,"2019-08-01 11:37:19.0450","2019-08-01 11:42:04.0300",3312,"1 Ave & E 94 St",40.7817212,-73.94594,3351,"E 102 St & 1 Ave",40.7869946,-73.94164802,25469,"Subscriber",1984,1
457,"2019-08-01 11:54:27.9250","2019-08-01 12:02:05.2910",297,"E 15 St & 3 Ave",40.734232,-73.986923,247,"Perry St & Bleecker St",40.73535398,-74.00483091,31608,"Subscriber",1972,2
397,"2019-08-01 12:11:47.6220","2019-08-01 12:18:25.2810",228,"E 48 St & 3 Ave",40.7546011026,-73.971878855,484,"W 44 St & 5 Ave",40.75500254,-73.98014437,19570,"Subscriber",1964,1
557,"2019-08-01 12:28:29.2000","2019-08-01 12:37:46.6330",3798,"W 40 St & 5 Ave",40.752269,-73.982079,3259,"9 Ave & W 28 St",40.74937024193277,-73.99923384189606,26020,"Subscriber",1986,1
1060,"2019-08-01 12:45:53.2000","2019-08-01 13:03:33.2990",316,"Fulton St & William St",40.70955958,-74.00653609,251,"Mott St & Prince St",40.72317958,-73.99480012,30857,"Subscriber",1980,2
91,"2019-08-01 13:03:29.1070","2019-08-01 13:05:00.7590",280,"E 10 St & 5 Ave",40.73331967,-73.99510132,3244,"University Pl & E 8 St",40.73143724085228,-73.99490341544151,19581,"Subscriber",1980,1
643,"2019-08-01 13:20:24.8070","2019-08-01 13:31:08.3880",3157,"East End Ave & E 86 St",40.77518615,-73.94446054,2022,"E 60 St & York Ave",40.759107,-73.959223,39674,"Subscriber",1965,2
